RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_phage,SAR11_Phage,Synechococcus
ERR594398,,,0.006724,19/10/2011 21:20,5.0,ERS489113,-0.16,surface water layer (ENVO:00002042),,0.0,44.24,-1.47882,44.1,0.03,189.25475,8.6,3.29,,IO,113.32,34.56155,34.3,TARA_042_SRF_<-0.22,TARA_042,,TARA_042,29.980283,40.67,0.000735155768141,79.8976676745,0.018904483324,0.0,0.355551190593,32.4676032585,0.324899525376,0.0748342556783,0.0466074978158,1.95668445737,11.4737699726,0.0494173167405
ERR594399,,,0.604752,05/08/2011 0:27,25.0,ERS488836,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.16,6.18,1.230122,5.1,0.04,154.699917,190.7,0.63,,IO,2.52,,35.4,TARA_038_DCM_<-0.22,TARA_038,,TARA_038,25.494408,0.0,0.000156090923234,136.057308297,0.00582781857097,0.0,0.0762893083004,60.5081691312,0.0901039606131,0.129047552925,0.0116136554301,1.00158181288,22.2302415185,0.22884501768
ERR594400,,,0.161808,05/08/2011 19:30,5.0,ERS488813,0.02,surface water layer (ENVO:00002042),,0.35,1.21,0.889376,4.5,0.04,199.9355,175.9,0.49,,IO,1.47,36.617917,35.8,TARA_038_SRF_<-0.22,TARA_038,,TARA_038,26.2314,0.0,0.000254776566906,181.332558261,0.00317171899273,0.0,0.0833893151889,32.5686057649,0.128090193077,0.405830350247,0.0122070234649,1.34911529085,23.6101051438,0.221095489693
ERR594401,39.6,,0.048898,28/07/2011 19:36,5.0,ERS488558,0.0,surface water layer (ENVO:00002042),,0.1,2.8,-0.137284,2.3,0.02,188.763583,179.9,0.59,,RS,1.8,39.981867,36.1,TARA_031_SRF_<-0.22,TARA_031,,TARA_031,25.0621,8.42,0.00174632662584,96.6768665055,0.0351763742965,0.0,0.484510848515,12.691818012,0.457299721254,0.746032615204,0.115301416849,0.428743211685,22.6331428841,0.121578525404
ERR594402,45.2,,0.353707,31/07/2011 17:24,17.0,ERS488757,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.14,4.9,0.367767,3.9,0.04,211.606583,189.8,0.53,,IO,2.22,36.549267,35.4,TARA_036_DCM_<-0.22,TARA_036,,TARA_036,25.37395,0.0,3.14764308696e-05,348.862918736,0.000295608039493,0.0,0.202021205476,16.3231146305,0.137498062446,0.0338007580835,0.00129775963888,1.62020349511,10.0248413157,0.534768664361
ERR594403,,,0.006724,19/10/2011 21:20,5.0,ERS489113,-0.16,surface water layer (ENVO:00002042),,0.0,44.24,-1.47882,44.1,0.03,189.25475,8.6,3.29,,IO,113.32,34.56155,34.3,TARA_042_SRF_<-0.22,TARA_042,,TARA_042,29.980283,40.67,0.000893179362999,80.779620352,0.0119568130457,0.0,0.425027414751,32.0407218463,0.330639878408,0.0788607678039,0.0478262521495,1.90063798712,12.6517301967,0.0488572240906
ERR594404,8.5,,1.551493,18/11/2009 12:42,5.0,ERS490204,-0.39,surface water layer (ENVO:00002042),,0.01,0.05,0.405607,,0.0,249.351417,224.3,0.01,,SAO,1.05,34.845292,38.4,TARA_067_SRF_<-0.22,TARA_067,,TARA_067,12.83445,1.89,0.00164196463794,6.91920732122,0.00618549632779,0.0,0.253457308811,9.37121710324,0.0327011942767,0.0561511171205,0.0203928690119,6.16898700167,95.4125410427,0.0699802768125
ERR594405,27.0,,0.042495,14/06/2011 16:54,70.0,ERS478052,-0.06,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.44,0.01,0.03,0.254406,-0.9,0.03,218.132538,202.2,0.14,,MS,0.8,39.255952,36.5,TARA_030_DCM_<-0.22,TARA_030,,TARA_030,18.979535,17.22,0.000707070140039,31.9920057208,0.0164297832124,0.0,0.0633945102081,6.96266096641,0.0815930407458,0.160337484938,0.0384476854515,4.0768497147,120.28357901,0.0506903656881
ERR594406,51.5,,0.180911,12/05/2011 13:38,5.0,ERS488448,0.01,surface water layer (ENVO:00002042),2.22,0.04,0.9,,1.2,0.02,220.927083,198.6,0.27,,MS,1.7,37.759667,33.4,TARA_022_SRF_<-0.22,TARA_022,,TARA_022,17.041483,11.36,0.00057378089558,16.0919886152,0.00825811981387,0.0,0.0705701603084,20.4642857581,0.0607162960073,0.161564597611,0.064437358714,11.2792969002,120.809561787,0.113394026475
ERR594407,24.7,,0.003811,11/01/2010 7:27,800.0,ERS490388,,mesopelagic zone (ENVO:00000213),,0.01,0.0,37.7793,-0.5,0.0,161.730633,188.4,0.02,,SAO,0.87,34.443883,39.7,TARA_070_MES_<-0.22,TARA_070,,TARA_070,4.216697,0.0,0.00789369279332,0.612824330072,0.142286037902,0.0,0.0780638120633,0.713798707045,0.0599243011777,0.213738183894,0.391616133035,0.0185092409247,0.472688096007,0.170645606192
ERR594408,46.5,,0.0599,22/05/2011 17:56,55.0,ERS478007,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.0,38.1,,34.6,0.0,224.786708,1.3,2.8,,MS,35.0,38.472729,34.8,TARA_023_DCM_<-0.22,TARA_023,,TARA_023,15.194062,7.03,0.000258076358169,26.8408895495,0.00146531486707,0.0,0.0844397967319,9.95904885626,0.0745567891513,0.0653546162953,0.00444099307606,13.0651399256,125.204166329,0.0425413984292
ERR594409,48.5,,1.01772,30/03/2010 8:46,40.0,ERS490953,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.07,0.49,17.111823,-0.2,0.03,306.211529,148.3,0.34,,SAO,1.38,34.057594,36.5,TARA_082_DCM_<-0.22,TARA_082,,TARA_082,6.975635,21.64,0.000254476111167,0.722074091285,0.00798611411272,0.0,0.00738673893319,1.57881439981,0.00874356047159,0.0424758978512,0.0225522153577,2.28199527351,82.4939989305,0.0192485581168
ERR594410,39.6,,0.048898,28/07/2011 19:36,5.0,ERS488558,0.0,surface water layer (ENVO:00002042),,0.1,2.8,-0.137284,2.3,0.02,188.763583,179.9,0.59,,RS,1.8,39.981867,36.1,TARA_031_SRF_<-0.22,TARA_031,,TARA_031,25.0621,8.42,0.0016903162291,97.0529735378,0.0304678014972,0.0,0.405855625762,12.1864569347,0.460015233706,0.778500492847,0.112152657135,0.458163473676,24.2426989359,0.132671375716
ERR594411,39.9,,0.053173,15/09/2009 10:15,5.0,ERS490676,0.01,surface water layer (ENVO:00002042),,,,-0.385346,,0.02,221.47475,,,,SAO,,36.32425,36.6,TARA_078_SRF_<-0.22,TARA_078,,TARA_078,19.854083,0.0,0.00124998498333,65.5085360129,0.026458512482,0.0,0.314854751828,17.2058846693,0.199942546221,0.115691768013,0.0623056385282,1.33916442059,40.7116883658,0.0639423804943
ERR594412,15.0,,0.28167,07/07/2010 4:56,5.0,ERS492160,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.0,1.210114,,0.08,198.635833,210.0,0.08,,SPO,1.77,33.3676,35.3,TARA_109_SRF_<-0.22,TARA_109,,TARA_109,27.617558,1.28,0.000844681106687,94.6202463013,0.0136100891317,0.0,0.159597981894,42.2268240051,0.225336842192,0.0746437330728,0.0291264822242,3.00868129154,22.4951168917,0.0751003698452
ERR594413,,,0.388348,04/10/2011 17:49,80.0,ERS489148,0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,0.01,0.569531,-1.0,0.06,132.77885,197.7,0.01,,IO,2.43,35.103505,35.2,TARA_042_DCM_<-0.22,TARA_042,,TARA_042,27.723425,1.39,0.000303525295691,215.220186749,0.00313117014988,0.0,1.1072193833,37.0164184342,0.460291738467,0.0222043549534,0.00926195851111,0.343611726676,5.01783673048,0.0477248616413
ERR594414,20.5,,0.272648,05/03/2012 21:32,30.0,ERS490120,-0.18,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.04,0.17,,1.2,0.04,206.43725,230.1,0.0,,IO,0.84,,36.2,TARA_065_DCM_<-0.22,TARA_065,,TARA_065,21.81495,22.03,0.00050178300286,77.9129354202,0.0118150821022,0.0,0.193930653889,39.9324475584,0.145409864028,0.0922704600909,0.0292498396422,1.86079955533,25.1058577899,0.0723679451834
ERR594415,13.6,,0.42458,23/11/2009 12:40,50.0,ERS490320,0.18,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.07,0.15,,,0.02,231.683361,229.5,0.07,,SAO,1.82,35.687803,38.5,TARA_068_DCM_<-0.22,TARA_068,,TARA_068,16.787411,1.25,0.000138919361958,27.6810879024,0.00157740608111,0.0,0.192086462728,31.2354533569,0.0917195817775,0.0326863356828,0.00534141911894,2.95875030417,81.0747262281,0.0123930156166
ERR598942,,,0.436597,16/10/2010 10:07,45.0,ERS493431,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.7,0.0,0.0,4.832723,0.0,0.02,227.686042,206.2,0.06,,NPO,0.81,33.241367,37.1,TARA_133_DCM_0.22-3,TARA_133,,TARA_133,13.159842,3.53,0.0135626703806,36.2496570414,0.0322539488129,0.00010914946921,6.38175431337,2.83778996707,23.8999158033,81.3804564687,0.142200626282,0.534395801252,5.52557518992,1.05483181282
ERR598943,15.4,,0.238224,08/07/2010 5:19,5.0,ERS491938,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.02,11.688971,-0.1,0.08,205.992583,207.4,0.08,,SPO,1.75,34.748175,35.3,TARA_102_SRF_0.22-3,TARA_102,,TARA_102,24.943108,1.28,0.00356825231105,26.6693557935,0.0377173472709,0.0,5.67022292388,0.560252198454,11.2065593355,111.594656251,0.158254115602,0.415332305301,2.88216471829,1.4326927995
ERR598944,45.0,,0.001345,04/04/2011 17:28,800.0,ERS494616,-0.03,mesopelagic zone (ENVO:00000213),0.36,0.0,27.29,18.205769,24.6,0.03,175.306683,155.6,2.02,,NAO,12.05,35.539507,34.4,TARA_152_MES_0.22-3,TARA_152,,TARA_152,10.21177,61.78,0.807570025885,0.0411227486467,0.0744265668277,0.0,6.2845018178,0.0150661713299,0.103260646844,9.38790541178,0.0798724560295,0.000420906404264,0.0411774424773,0.115321857477
ERR598945,47.6,,0.109555,30/03/2010 2:56,5.0,ERS491001,-0.16,surface water layer (ENVO:00002042),0.43,0.0,0.09,24.423039,-1.3,0.03,338.2982,187.4,0.14,,SO,1.47,33.71972,36.0,TARA_084_SRF_0.22-3,TARA_084,,TARA_084,1.84402,21.64,0.00459685541939,0.145699385026,0.043193302495,0.0,0.226744269236,0.00852727155657,0.120083747189,89.6468924681,0.124521593196,0.0129716373501,0.530282523987,0.070421907187
ERR598946,37.6,,0.121464,26/06/2010 7:12,177.0,ERS491913,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,21.068385,,,0.70843,193.1,,,SPO,,34.840218,35.0,TARA_100_MES_0.22-3,TARA_100,,TARA_100,13.014573,,1.21422109076,0.137553555534,0.0602974445196,0.0,3.44317068,0.0643420390996,1.49071781874,12.283519172,0.0749004351126,0.0,0.0729944743045,0.200389890369
ERR598947,13.6,,0.011208,23/11/2009 9:14,700.0,ERS490230,0.18,mesopelagic zone (ENVO:00000213),,0.0,0.03,25.846888,,0.02,195.168847,218.0,0.01,,SAO,1.05,34.477664,38.2,TARA_068_MES_0.22-3,TARA_068,,TARA_068,7.026748,1.25,1.64197665902,0.0629980367146,0.0643082156021,0.0,13.2335753201,0.0387061055023,0.189402738619,12.4663479715,0.0669778471066,0.00460989438631,0.12620314892,0.106152107579
ERR598948,14.3,,0.295808,15/07/2010 12:26,115.0,ERS492699,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.3,3.34,2.333576,2.5,0.05,179.916875,238.9,0.34,,SPO,2.74,36.097575,35.3,TARA_122_DCM_0.22-3,TARA_122,,TARA_122,24.69625,0.0,0.01304207091,10.0591539324,0.0600468476552,0.000128091770683,5.791416912,0.459989652942,30.0643647411,34.1503892297,0.0831000596714,0.00403838418844,0.401078257811,0.160835674402
ERR598949,,,0.604752,05/08/2011 0:27,25.0,ERS488830,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.16,6.18,1.230122,5.1,0.04,154.699917,190.7,0.63,,IO,2.52,,35.4,TARA_038_DCM_0.22-1.6,TARA_038,,TARA_038,25.494408,0.0,0.0626774815413,61.7564659004,0.0328100890198,0.0,17.328400303,4.19540050903,56.0144290133,85.3531645522,0.0649447542983,0.121817243535,2.07970463148,34.3282632286
ERR598950,41.8,,0.090621,15/04/2011 13:10,40.0,ERS487936,-0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.34,0.16,5.7,,1.5,0.05,,216.8,0.78,,NAO,1.9,36.63313,35.5,TARA_004_DCM_0.22-1.6,TARA_004,,TARA_004,20.408907,8.97,0.206107662691,27.6027131948,0.0530353655757,0.0,5.09935189602,0.0912748136283,65.1230609798,76.0513404849,0.144455224719,0.00819667761666,0.678567126433,3.35134084076
ERR598951,34.2,,0.121845,31/05/2011 14:12,5.0,ERS488486,-0.05,surface water layer (ENVO:00002042),1.04,0.04,2.68,,2.6,0.0,218.016833,208.9,0.5,,MS,1.0,38.182917,36.0,TARA_025_SRF_0.22-1.6,TARA_025,,TARA_025,18.342533,69.36,0.00775868606461,1.3987791127,0.0363614784714,0.0,0.424483248695,0.0719237861308,22.1909950246,60.1620751653,0.303074834972,0.263946119775,4.30879620826,26.4029586527
ERR598952,15.4,,0.737378,08/07/2010 5:19,30.0,ERS492177,0.52,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.5,0.0,0.02,3.886605,-0.1,0.08,203.127654,207.4,0.08,,SPO,1.75,34.344808,35.3,TARA_109_DCM_0.22-3,TARA_109,,TARA_109,26.532035,1.28,0.00407092309083,30.8348696223,0.0404898051223,0.0,16.9548007877,0.557941786655,9.64972506277,77.1911945264,0.121893363864,0.0644443979787,0.819534550483,0.661744310625
ERR598953,37.6,,0.121464,26/06/2010 7:12,177.0,ERS491913,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,21.068385,,,0.70843,193.1,,,SPO,,34.840218,35.0,TARA_100_MES_0.22-3,TARA_100,,TARA_100,13.014573,,1.20116694229,0.133433900468,0.0579218179002,0.0,3.30509723737,0.0505033451114,1.44854470862,12.137171091,0.07234314838,0.000798655361471,0.0704625843223,0.17704414248
ERR598954,13.1,,0.04895,15/07/2010 16:32,5.0,ERS492408,0.01,surface water layer (ENVO:00002042),,0.26,3.23,-0.916543,,0.05,202.174583,240.4,0.37,,SPO,2.47,36.453917,35.3,TARA_112_SRF_0.22-3,TARA_112,,TARA_112,24.237467,0.0,0.00377454572548,25.6604554326,0.0320078082941,0.0,8.49121433422,0.175942343729,143.711902187,24.184753189,0.0958715257214,0.00382767086305,0.300225764086,0.315195532747
ERR598955,43.1,,0.078,16/04/2011 16:09,5.0,ERS487899,-0.02,surface water layer (ENVO:00002042),0.34,0.03,23.9,,21.1,0.05,,0.7,2.68,,NAO,19.6,36.6324,34.8,TARA_004_SRF_0.22-1.6,TARA_004,,TARA_004,20.5251,8.97,0.00544807766319,37.1689753252,0.0353641195636,0.0,6.10077994421,0.100497959345,110.092153096,79.5654708268,0.224968885463,0.029788032285,1.07825748431,5.95150479602
ERR598956,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.04741173722,2.81949987479,0.0631764892218,0.0,5.45523183732,0.269441826852,4.35270900784,19.3491499305,0.0886966028725,0.00464076809074,0.178265734531,0.2008836581
ERR598957,9.2,,0.222552,12/07/2010 6:46,155.0,ERS492445,1.83,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.73,,,0.476585,,0.11,207.089325,207.0,,,SPO,,35.939945,35.4,TARA_112_DCM_0.22-3,TARA_112,,TARA_112,22.261435,1.08,0.004708107925,24.9116494099,0.030718273863,0.0,14.3039609755,0.165033720367,105.872088994,18.5882020467,0.0658681584712,0.00193723668897,0.239007254806,0.170676337385
ERR598958,26.7,,0.004651,28/09/2009 13:36,250.0,ERS494374,-0.77,mesopelagic zone (ENVO:00000213),0.69,0.02,0.08,4.042901,,0.08,191.752575,,0.02,,NAO,0.6,36.563668,37.8,TARA_148b_MES_0.22-3,TARA_148b,,TARA_148b,18.169021,13.61,0.805606017497,0.868487632999,0.0655679110999,0.0,13.6727558423,0.150028091186,0.110529680786,13.7549283021,0.0650389989243,0.0107039439994,0.128233805941,0.152645709196
ERR598959,40.2,,0.186697,26/07/2011 17:34,5.0,ERS488649,0.0,surface water layer (ENVO:00002042),,0.12,5.46,-0.927087,4.0,0.02,184.061167,186.2,0.57,,RS,2.19,38.646858,35.4,TARA_034_SRF_0.22-1.6,TARA_034,,TARA_034,27.59865,8.42,0.0598095645285,35.7922940361,0.0415547167507,0.0,56.185522724,0.76837691988,38.8799790394,95.7013933422,0.117702771198,0.0192894812803,0.53365177112,25.816267614
ERR598960,15.7,,0.0,05/03/2012 11:02,850.0,ERS490065,-0.18,mesopelagic zone (ENVO:00000213),,0.04,0.17,,-0.3,0.04,197.9725,228.4,0.01,,IO,0.84,34.65115,36.3,TARA_065_MES_0.22-3,TARA_065,,TARA_065,8.4127,22.03,0.847027078859,0.743184814402,0.0614268654266,0.0,5.99497607358,0.0905391404054,0.39917222314,8.51144286946,0.0649150185674,0.0041220400442,0.0783721467587,0.30982557065
ERR598961,10.4,,0.378549,12/07/2010 10:31,90.0,ERS492357,1.83,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.73,,,1.411516,,0.11,211.54555,198.0,,,SPO,,35.687249,34.7,TARA_111_DCM_0.22-3,TARA_111,,TARA_111,19.881449,1.08,0.00669880744951,34.5796483323,0.0430664966748,0.0,16.380434067,0.153221617697,76.9332604047,49.7541894027,0.0938042962134,0.0064149182945,0.803139891774,0.204255441968
ERR598962,29.2,,0.728939,29/06/2010 13:12,40.0,ERS492012,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.03,0.06,20.328327,0.8,0.33,103.916711,185.0,0.0,,SPO,2.51,34.900284,35.2,TARA_102_DCM_0.22-3,TARA_102,,TARA_102,19.566255,0.0,0.00610214680633,39.1144430457,0.0348863732634,0.0,5.66512031357,1.01766477223,38.6527736338,90.8695062271,0.0925350958659,0.375634402426,3.93821297227,1.56291786877
ERR598963,36.4,,0.214174,12/03/2011 20:07,5.0,ERS494394,-0.07,surface water layer (ENVO:00002042),,0.37,7.55,-1.176123,0.7,0.04,220.189917,237.2,1.07,,NAO,0.59,36.4072,34.3,TARA_149_SRF_0.22-3,TARA_149,,TARA_149,18.732683,3.86,0.456636870445,2.81470750537,0.0502060195131,0.0,19.0740990722,3.05500775367,9.08470304292,56.9585837121,0.0822104389938,0.00914445812323,0.395086594226,8.01026734334
ERR598964,26.7,,0.009303,28/09/2009 13:36,740.0,ERS494431,-0.77,mesopelagic zone (ENVO:00000213),0.69,0.01,0.03,21.26922,,0.08,155.156833,,0.02,,NAO,0.75,35.375245,38.0,TARA_149_MES_0.22-3,TARA_149,,TARA_149,10.565417,13.61,0.987477045343,0.0205561246515,0.0731368693296,0.0,6.4662279844,0.0131293550815,0.0782764937589,9.93660848982,0.0728865586121,0.000562228935287,0.0428806213072,0.136066693181
ERR598965,51.7,,1.104727,04/04/2010 3:13,35.0,ERS491463,-0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,0.03,0.660123,-1.5,0.04,237.215,189.3,0.08,,SPO,2.21,34.267975,34.6,TARA_093_DCM_0.22-3,TARA_093,,TARA_093,16.40115,7.06,0.00395959510033,3.20789481223,0.0866836489483,0.0,0.108014438229,0.157670039279,0.840909204195,100.210848312,0.211259821137,0.161085545352,1.85453249223,3.06983962637
ERR598966,45.2,,0.129697,01/08/2011 20:13,5.0,ERS488714,0.02,surface water layer (ENVO:00002042),,1.47,5.43,,5.0,0.04,104.908417,161.3,0.66,,IO,1.19,36.530058,35.9,TARA_036_SRF_0.22-1.6,TARA_036,,TARA_036,25.581433,0.0,0.00373535994191,75.298661083,0.0280478145265,0.0,8.93278399222,1.81937047139,3.27825140095,117.072551522,0.173178690306,0.169703370582,2.07667659097,23.6890622556
ERR598967,43.4,,0.044093,19/04/2010 7:54,5.0,ERS491525,-0.07,surface water layer (ENVO:00002042),1.99,0.01,0.06,-0.372718,-2.2,0.05,204.13825,187.3,0.08,,SPO,2.12,35.766117,34.2,TARA_096_SRF_0.22-3,TARA_096,,TARA_096,23.799133,6.19,0.00278753986694,0.373578523409,0.0452241079739,0.0,1.19579334785,0.00208193863245,66.8032893884,51.2077548479,0.169254353621,0.00654472169062,0.0960465095856,0.0825804485867
ERR598968,34.2,,0.12799,07/01/2011 11:25,5.0,ERS494236,0.0,surface water layer (ENVO:00002042),0.22,0.02,36.37,0.859819,38.8,0.0,214.365,203.8,2.61,,NAO,83.35,36.4626,34.7,TARA_146_SRF_0.22-3,TARA_146,,TARA_146,19.1288,3.08,0.803341290062,1.7615971409,0.059150037595,0.0,23.5102152956,0.943542161521,13.4120574459,52.0750752363,0.0938967087948,0.00429141442513,0.269515921209,8.30479222339
ERR598969,39.6,,0.048898,28/07/2011 19:36,5.0,ERS488545,0.0,surface water layer (ENVO:00002042),,0.1,2.8,-0.137284,2.3,0.02,188.763583,179.9,0.59,,RS,1.8,39.981867,36.1,TARA_031_SRF_0.22-1.6,TARA_031,,TARA_031,25.0621,8.42,0.00773414854139,48.0607872361,0.0308347858138,0.0,44.7595205546,0.652440555628,184.294806585,41.3273564954,0.111014523964,0.0221427727235,1.24203542984,6.41330080831
ERR598970,16.1,,0.162993,27/02/2012 18:43,5.0,ERS489917,0.01,surface water layer (ENVO:00002042),,0.03,4.13,,4.0,0.03,210.00775,191.8,0.18,,IO,1.62,35.334717,36.6,TARA_064_SRF_0.22-3,TARA_064,,TARA_064,22.165567,1.19,0.0231562335417,26.1946383841,0.0204799771459,0.0,45.9313456361,0.439488638547,171.34335591,62.1414953006,0.0679729246636,0.0085593807478,0.278678163737,6.64531185826
ERR598971,14.6,,0.0,07/07/2010 13:29,380.0,ERS492205,0.52,mesopelagic zone (ENVO:00000213),1.5,0.0,15.24,33.915981,,0.08,2.516667,193.0,1.12,,SPO,5.89,34.79985,34.6,TARA_109_MES_0.22-3,TARA_109,,TARA_109,11.3158,1.28,0.561823897453,0.20517604452,0.0748969062111,0.0,9.11247918125,0.0202901239711,0.210889302562,9.82321487159,0.0878753263797,0.000896567370282,0.0729206126994,0.11768498356
ERR598972,,,0.214573,02/02/2012 12:02,65.0,ERS490002,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.11,4.38,-0.112031,3.5,0.05,207.446227,233.9,0.35,,IO,2.77,35.335545,35.2,TARA_064_DCM_0.22-3,TARA_064,,TARA_064,22.250309,17.22,0.0614274719076,26.0214019116,0.0556996601968,0.0,74.2899957593,0.558239629172,62.5225968664,35.3415055614,0.116239892967,0.00989818822573,0.189277294655,14.1787118313
ERR598973,23.2,,0.250054,02/11/2009 12:43,5.0,ERS490124,0.14,surface water layer (ENVO:00002042),,0.03,0.02,2.450991,,0.0,238.916333,237.9,0.01,,SAO,0.62,35.323317,37.9,TARA_066_SRF_0.22-3,TARA_066,,TARA_066,15.033492,7.67,0.589736183587,3.06931016544,0.0297350115481,0.0,7.51907548528,0.818334644562,7.39511094689,106.970872995,0.0777680853991,0.026983683304,0.582244654936,0.858282655925
ERR598974,45.2,,0.353707,31/07/2011 17:24,17.0,ERS488747,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.14,4.9,0.367767,3.9,0.04,211.606583,189.8,0.53,,IO,2.22,36.549267,35.4,TARA_036_DCM_0.22-1.6,TARA_036,,TARA_036,25.37395,0.0,0.0199342716197,44.7918240128,0.0413884387632,0.0,13.0050145406,2.06430636316,2.76687354142,114.497273688,0.134236327444,0.175765539716,1.47636773607,25.2552304316
ERR598975,40.2,,0.181406,26/07/2011 17:34,60.0,ERS488685,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.12,5.46,0.08645,4.0,0.02,175.384083,186.2,0.57,,RS,2.19,38.916583,35.4,TARA_034_DCM_0.22-1.6,TARA_034,,TARA_034,27.589917,8.42,0.72281810179,5.90194024427,0.0520972115666,0.0,6.21932365328,0.437718095868,6.46304990901,17.4154305603,0.0592716552675,0.00289539599488,0.603101366201,0.339306053426
ERR598976,44.6,,0.040347,04/04/2011 8:23,5.0,ERS494518,-0.03,surface water layer (ENVO:00002042),0.36,0.02,0.05,0.334082,-0.7,0.03,232.053333,210.6,0.1,,NAO,0.35,36.23775,35.8,TARA_151_SRF_0.22-3,TARA_151,,TARA_151,17.260108,61.78,0.0205890863341,33.7607404523,0.0412282537731,0.0,18.9438515995,1.27205780125,51.9746373123,77.4266760725,0.117113336888,0.0526707701586,1.33171396668,1.50910363045
ERR598977,,,0.47554,09/08/2011 19:06,60.0,ERS489074,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.14,0.06,3.15,-0.224514,3.7,0.0,148.328125,160.5,0.56,,IO,1.34,36.496162,36.3,TARA_041_DCM_0.22-1.6,TARA_041,,TARA_041,27.117663,2.78,0.0669421312393,76.175929906,0.0306067474647,0.0,29.5585056699,3.57262609083,23.7245994108,46.6771313646,0.0569573999912,0.0449047949199,1.21393586796,0.265347188241
ERR598978,15.4,,0.238224,08/07/2010 5:19,5.0,ERS491938,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.02,11.688971,-0.1,0.08,205.992583,207.4,0.08,,SPO,1.75,34.748175,35.3,TARA_102_SRF_0.22-3,TARA_102,,TARA_102,24.943108,1.28,0.00390882213223,26.635202815,0.0438072227694,0.0,5.61283096282,0.619932581319,11.3090726963,112.975397363,0.152673137209,0.403364282143,2.92992311627,1.38495596121
ERR598979,20.7,,0.215292,09/03/2012 10:13,5.0,ERS490029,-0.08,surface water layer (ENVO:00002042),,0.02,0.02,,0.3,0.02,207.0439,232.1,0.01,,IO,0.65,35.44666,36.2,TARA_065_SRF_0.22-3,TARA_065,,TARA_065,21.81684,36.94,0.0761970546548,17.994400481,0.0363843691808,0.0,34.9227382149,0.744170807607,17.641299338,73.8702620282,0.0731487645811,0.0107870358298,0.403019359902,8.72704362606
ERR598980,,,0.005017,16/10/2010 10:07,550.0,ERS493372,0.01,mesopelagic zone (ENVO:00000213),0.7,0.0,0.0,29.0941,0.0,0.02,138.735952,206.2,0.06,,NPO,0.81,34.000507,37.1,TARA_132_MES_0.22-3,TARA_132,,TARA_132,6.689724,3.53,0.523737073744,0.137651500919,0.0651316985314,0.0,8.32212937036,0.0260885810863,0.720116015108,7.34479110486,0.0659522507648,0.000356598426545,0.0546362750678,0.0559009520847
