ENA-SAMPLE,Chlorophyll,Temperature,NO2 [umol/L],Oxygen [umol/kg],PO4 [umol/L],MGII_virus,Cyanophage,Depth,Salinity [PSU],SAR116,Nitrates [umol/L],MGII,SAR11,NO2NO3 [umol/L],Prochlorococcus,Synechococcus,Region,Euryarchaeota,Crenarchaeota,Cyanobacteria
ERS491044,0.065273,0.67108,0.0,189.3,0.08,0.00159639638706,0.450652721363,5.0,34.6,0.903609613912,-1.5,0.448150783047,434.24856731,0.03,5.0929045726,1.97821089107,SO,0.0626918234278,0.0041100076415,7.07111546368
ERS491063,0.065273,0.67108,,,,0.151095660992,1.48458439033,5.0,,0.462886198163,,0.0600076625806,2.43454520033,,0.313886442836,0.329098340791,SO,0.000122461045611,8.39638052616e-05,0.642984783627
ERS491095,0.540091,-0.78154,0.0,187.4,0.14,0.00652950338739,0.635636774004,90.0,36.0,1.57347379815,-1.3,0.558593072179,232.840311396,0.09,3.01366878056,1.06911543714,SO,0.00564870664668,0.0537530383934,4.0827842177
ERS491107,0.540091,-0.78154,0.15,132.8,0.34,0.211285553386,2.85288015745,90.0,35.1,0.101275898343,0.6,0.0142142916423,0.81022362758,1.39,0.0957774007922,0.105746977667,SO,0.000101394541924,8.21909394509e-05,0.201524378459
ERS491110,0.010087,0.45883,0.15,132.8,0.34,0.0160503041139,0.788709942848,790.0,35.1,0.958781072183,0.6,24.1627478817,12.3844382473,1.39,1.29332578129,0.825615344117,SO,0.0895588102144,2.05750966535,2.11894112541
ERS491421,0.387495,18.014508,0.02,185.2,1.94,0.116293003567,9.11569226724,5.0,35.1,0.93567070955,2.6,0.25401166977,159.663381539,28.64,10.5355322873,19.8169494104,SPO,0.000383238253784,0.000866453343094,30.3524816977
ERS491463,1.104727,16.40115,0.0,189.3,0.08,0.047549188674,6.4202425664,35.0,34.6,1.26884568573,-1.5,0.197162729857,103.365684746,0.03,4.4990717056,7.94228748327,SPO,0.000331461625428,0.00168729719652,12.4413591889
ERS491492,0.147822,21.131962,0.0,185.7,0.1,0.0104598827643,16.8225807601,5.0,35.1,1.53868508729,0.5,0.420443692627,106.491213524,0.05,62.6585054526,2.91476100631,SPO,0.000465556375887,0.000445544331174,65.5732664589
ERS491525,0.044093,23.799133,0.01,187.3,0.08,0.00259832532472,0.409557360958,5.0,34.2,1.31808905206,-2.2,2.35148693891,45.8342643577,0.06,70.8930216629,2.04135356356,SPO,0.00357818599519,0.000533353719444,72.9343752265
ERS491699,0.013449,25.14875,0.03,192.6,0.18,0.0198908679332,1.65945303644,5.0,34.9,2.54903086385,0.2,17.8197959393,77.6309115514,0.47,206.895304952,1.84848126769,SPO,0.0115272667068,0.00103703836262,208.74378622
ERS491740,0.176523,20.171605,0.01,187.3,0.08,0.0643178620806,217.452663967,188.0,34.2,1.16131042898,-2.2,35.7654113414,50.1731397246,0.06,252.015935199,1.21888896849,SPO,0.0159562044192,0.0162721703554,253.234824167
ERS491767,0.0,8.113126,0.03,192.6,0.18,0.00755943670754,0.5772169057,488.0,34.9,1.16253034041,0.2,43.6999439239,16.0570204172,0.47,1.96868012137,0.522129322385,SPO,0.0457541050952,1.79067481343,2.49080944375
ERS491804,0.037733,23.788833,0.0,191.7,0.12,0.0198118373835,12.2373132955,5.0,34.6,1.03824613428,,7.69742761315,29.7515574354,0.0,166.61320609,0.870421185133,SPO,0.00360854119256,0.000636203298015,167.483627275
ERS491836,0.287892,25.2512,0.02,190.1,0.0,1.07397090424,99.2054734171,5.0,35.1,5.36441771573,,16.968538334,179.526541341,0.0,24.9996080598,1.10173155325,SPO,0.00626496518816,0.00724538455819,26.1013396131
ERS491851,0.287892,25.2512,,,,8.12102500312,53.3344477566,5.0,,0.132247874903,,0.050843663118,0.0478022947175,,0.307198008101,0.156991614495,SPO,9.96073659531e-05,5.18487650358e-05,0.464189622596
ERS491874,0.366887,20.649431,,88.2,,0.120097424487,266.256599851,50.0,34.8,2.8272401234,,35.1292828408,119.602951203,,185.978415169,1.6788907135,SPO,0.0728567032755,0.0355910297915,187.657305883
ERS491897,0.366887,20.649431,,,,4.74905863489,313.009379741,50.0,,0.0785824652262,,0.555369173297,0.0349070143223,,0.336896126182,0.0907554376872,SPO,7.3867166508e-05,0.0,0.42765156387
ERS491913,0.121464,13.014573,,193.1,,0.0722099460629,1.74684492123,177.0,35.0,1.32727050855,,15.080803132,40.6615256632,,9.72101497769,3.10920800476,SPO,0.0454657879567,3.85368625997,12.8302229824
ERS491930,0.121464,13.014573,,,,0.805491356636,17.5655986809,177.0,,0.143043183349,,0.048438150638,0.243484260999,,0.322624611797,0.102490522856,SPO,0.000103125530843,0.000318677616225,0.425115134653
ERS491938,0.238224,24.943108,0.0,207.4,0.08,0.807840661306,100.551542952,5.0,35.3,4.43774679465,-0.1,19.7386370748,228.300509264,0.02,24.9203370716,6.45581979344,SPO,0.0139503931582,0.00354136527783,31.376156865
ERS491980,0.010087,9.195825,,199.9,,0.0423880841151,2.1732630708,480.0,35.3,1.1040276533,-0.2,57.2919006248,32.6492283116,,4.28580416707,2.11896548681,SPO,0.139414191346,4.00111989095,6.40476965389
ERS491995,0.010087,9.195825,,,,3.62800932002,43.8026932536,480.0,,0.137753353675,,0.0694594531974,0.203092382354,,0.441091872582,0.130152804939,SPO,0.000132105254547,0.00101177479262,0.571244677521
ERS492012,0.728939,19.566255,0.03,185.0,0.0,1.16104632198,350.352939985,40.0,35.2,1.71576179266,0.8,24.4673335805,271.422719525,0.06,134.010384602,5.01317875033,SPO,0.0100240209502,0.00912596239167,139.023563353
ERS492145,0.28167,27.617558,0.0,210.0,0.08,0.966904376291,134.3235456,5.0,35.3,3.32511869443,,59.7897920921,174.060206155,0.0,68.1359626988,8.65525256808,SPO,0.0570780821556,0.00348356591122,76.7912152669
ERS492160,0.28167,27.617558,0.0,210.0,0.08,33.5664311324,174.060902802,5.0,35.3,0.190075184274,,0.247623162918,0.736467556775,0.0,0.347306517524,0.0740223805024,SPO,0.000193758571372,2.65308286922e-05,0.421328898026
ERS492177,0.737378,26.532035,0.0,207.4,0.08,0.98800939731,178.48819987,30.0,35.3,5.12125298194,-0.1,85.3459490993,241.661208611,0.02,29.2456926887,3.94496367678,SPO,0.0183081432242,0.00657071636775,33.1906563655
ERS492198,0.737378,26.532035,0.0,207.4,0.08,55.8220502032,818.150576433,30.0,35.3,0.178851349201,-0.1,0.899143751912,0.858076279029,0.02,2.18581250159,0.387646021819,SPO,0.000165359494963,0.000119314714009,2.57345852341
ERS492205,0.0,11.3158,0.0,193.0,1.12,0.0157259745806,1.34206807483,380.0,34.6,1.08661676119,,35.1391854769,21.148036433,15.24,3.0599751408,0.921074004169,SPO,0.0328337416456,1.31280998684,3.98104914497
ERS492228,0.317793,23.8683,,206.4,,0.26647532592,54.09517963,5.0,,1.72384848409,,21.2496017056,99.541239203,,22.0858211538,1.35858166724,SPO,0.00608782659121,0.00186516390284,23.444402821
ERS492264,0.460366,21.814577,,206.4,,0.445553896571,163.364055252,50.0,,0.775048804896,,49.0290635152,66.853504412,,30.330406454,0.849834596971,SPO,0.0176356930733,0.0192252834583,31.180241051
ERS492294,0.0,10.2584,,206.4,,0.122647242877,42.0689549336,380.0,,0.365095623101,,26.5515142599,34.1216691981,,6.76497558657,1.69741123541,SPO,0.0242619051017,0.565004528358,8.46238682198
ERS492321,0.203347,22.76873,,207.0,,0.34238105273,37.3686551319,5.0,35.4,1.8244778279,,34.5072566238,60.032028587,,8.91306221261,1.03991062508,SPO,0.0124376620727,0.00132187722292,9.95297283769
ERS492342,0.203347,22.76873,,,,12.5678710126,44.7217237336,5.0,,0.166451781607,,0.0388187251406,0.44142117142,,0.0824954153113,0.0468563214865,SPO,0.000168409174259,0.0,0.129351736798
ERS492357,0.378549,19.881449,,198.0,,0.0995619188564,116.298956445,90.0,34.7,0.386723082387,,27.713856938,50.8127196934,,91.335541453,1.23569525325,SPO,0.0106814480841,0.00426418514244,92.5712367062
ERS492376,0.378549,19.881449,,,,4.7420852857,652.828367318,90.0,,0.304506494722,,0.157403194337,0.3927422306,,0.433778211108,0.368150552063,SPO,0.000109863777719,2.36396594639e-05,0.80192876317
ERS492381,0.0,10.893125,,207.0,,0.0130948112286,0.36606448466,350.0,35.4,0.336208353542,,26.1753193699,8.46062836552,,1.04976257921,1.07163921871,SPO,0.0307078561417,0.765725362579,2.12140179792
ERS492399,0.0,10.893125,,,,0.426159570861,1.47656895518,350.0,,0.272069362557,,0.165080611083,1.31437826732,,0.257573637921,0.129287451968,SPO,0.000342906037579,0.000239022720819,0.386861089889
ERS492408,0.04895,24.237467,0.26,240.4,0.37,0.126347797263,64.5633267745,5.0,35.3,0.632365197771,,15.3751194469,22.8324820029,3.23,155.372261768,0.684604831915,SPO,0.00864230186793,0.000787126125351,156.056866599
ERS492445,0.222552,22.261435,,207.0,,0.0902548955062,102.620213297,155.0,35.4,0.639152256808,,24.7536956045,18.9657063578,,123.03495505,0.699282594903,SPO,0.0129517553379,0.00169777885061,123.734237645
ERS492471,0.0,5.791448,0.26,240.4,0.37,0.00770861655462,2.03007310007,696.0,35.3,0.343057921793,,15.7937961917,8.12470537809,3.23,1.87344082315,0.202009399078,SPO,0.0076344298979,0.90156522865,2.07545022223
ERS492642,0.166512,26.54413,0.29,231.7,0.23,0.142164087782,27.2187248734,5.0,35.7,1.22137446289,,71.8672487476,52.0183607275,1.08,12.3039918262,0.725615115895,SPO,0.0164940221809,0.00197844185698,13.0296069421
ERS492646,0.166512,26.54413,0.29,231.7,0.23,3.2058239665,195.087345156,5.0,35.7,0.1485220856,,2.9422949847,1.56029651892,1.08,0.712659779568,0.107393252195,SPO,0.0024266128518,4.40380676079e-05,0.820053031763
ERS492647,0.166512,26.54413,0.0,195.2,1.53,0.155971767583,27.9785044948,5.0,34.5,0.597698282061,25.8,103.288827698,69.0412636807,22.08,4.52937428417,1.31324249812,SPO,0.0123357797161,0.00431169692711,5.84261678229
ERS492648,0.166512,26.54413,0.0,195.2,1.53,0.086370765806,24.1099151602,5.0,34.5,0.380357575799,25.8,43.8630701832,15.5335630952,22.08,34.5753324604,1.12718741928,SPO,0.00617797334837,0.0016053404235,35.7025198797
ERS492657,0.166512,26.54413,,,,3.29673297453,96.2450858625,5.0,,0.0820140818893,,0.103991005637,0.390597256566,,0.420837847017,0.0889048976798,SPO,0.000142193501205,1.80781785423e-05,0.509742744697
ERS492680,0.0,7.212238,0.17,249.4,1.02,0.0754079464853,38.6348331901,600.0,34.8,1.89278361363,0.4,107.969208123,57.6380660554,7.09,20.5671246764,4.25495593264,SPO,0.175995574669,3.56521183944,24.822080609
ERS492683,0.0,7.212238,0.17,249.4,1.02,0.603689776414,54.3242456038,600.0,34.8,0.225912015045,0.4,0.575362557763,0.550717768451,7.09,0.630020248793,0.621263139283,SPO,0.00185602888221,0.0952028469323,1.25128338808
ERS492684,0.0,7.212238,0.29,231.7,0.23,0.0352437110203,3.31111055342,600.0,35.7,0.538770917692,,30.2895719984,23.1191213817,1.08,1.43805377856,1.18839626643,SPO,0.0360490143935,2.27152464394,2.62645004499
ERS492685,0.0,7.212238,0.29,231.7,0.23,0.0169443610274,1.97201341043,600.0,35.7,0.521111507485,,17.1971159741,19.4575861529,1.08,3.17177512386,0.97241618547,SPO,0.010230962416,0.120575582549,4.14419130933
ERS492692,0.0,7.212238,,,,1.17568702891,6.26275185824,600.0,,0.511695761411,,0.0792243038778,0.908211282504,,1.08156522942,0.681524048204,SPO,0.000466734877005,0.0051335422269,1.76308927763
ERS492699,0.295808,24.69625,0.3,238.9,0.34,0.0492783046943,75.8037684845,115.0,35.3,0.859286550499,2.5,10.1683052655,32.6946027358,3.34,39.0438669105,0.690868481046,SPO,0.00941316743788,0.0103309866335,39.7347353915
ERS492703,0.295808,24.69625,0.3,238.9,0.34,1.23602877872,396.541156423,115.0,35.3,0.178502481703,2.5,0.66362211517,4.07237995633,3.34,1.3276701386,0.721569188211,SPO,0.00206064375251,0.00489580513628,2.04923932681
ERS492704,0.295808,24.69625,0.17,249.4,1.02,0.0282206244727,103.787360112,115.0,34.8,0.646405685627,0.4,14.5872826674,53.0204230897,7.09,5.62352251611,0.618494718045,SPO,0.00690046375483,0.0117404539434,6.24201723415
ERS492705,0.295808,24.69625,0.17,249.4,1.02,0.0234896263491,75.2239415693,115.0,34.8,0.422157463551,0.4,9.94475275411,7.67618219503,7.09,127.280478664,1.59922580254,SPO,0.00829173726439,0.0041986525671,128.879704466
ERS492714,0.295808,24.69625,,,,1.15601247897,156.202548459,115.0,,0.070261729457,,0.279265284277,0.157857162566,,0.226010959796,0.0358021489245,SPO,2.68685289104e-05,2.29437774536e-05,0.261813108721
ERS492733,0.319103,26.576175,0.0,,0.01,0.570929237718,19.0183943266,5.0,,2.95844686966,,100.805576245,35.4806775013,0.03,1.75495415447,18.5090738918,SPO,0.0141096306876,0.0131454064654,20.2640280463
ERS492738,0.319103,26.576175,0.0,,0.06,0.163302508274,12.8392388383,5.0,37.5,1.75330233434,,41.9018305928,85.1786896739,0.03,1.7870630799,0.596274150327,SPO,0.00182091977719,0.0175126331901,2.38333723023
ERS492739,0.319103,26.576175,0.01,161.7,2.52,0.17393213786,13.3711655901,5.0,34.4,3.21722566673,37.8,93.5480782088,33.479905897,36.73,3.22793897781,28.8215309458,SPO,0.00711681157497,0.0144244613479,32.0494699236
ERS492748,0.319103,26.576175,,,,16.4896496955,72.6002635614,5.0,,0.0906602311991,,0.0723111287609,0.376476077078,,0.0980436870841,0.0180574679002,SPO,0.000120422579516,3.16926207149e-05,0.116101154984
ERS492778,0.051638,22.1151,0.25,231.9,0.23,0.191373914328,61.187663033,150.0,35.7,2.82630176609,,35.9063102829,81.2067398705,1.3,25.7623129407,3.24773264953,SPO,0.154847757612,4.82016065596,29.0100455902
ERS492781,0.051638,22.1151,0.25,231.9,0.23,2.03832910352,300.397946835,150.0,35.7,0.284681711607,,2.56137054351,1.95292839426,1.3,0.396615610635,0.133321345774,SPO,0.00229254424664,0.0292214620128,0.529936956409
ERS492782,0.051638,22.1151,0.25,231.9,0.23,0.0328414140439,12.2290206792,150.0,35.7,0.97812993918,,9.35887749912,18.2159527285,1.3,8.46207239935,1.78886520432,SPO,0.00841056781639,1.10579399422,10.2509376037
ERS492783,0.051638,22.1151,0.25,231.9,0.23,0.0161087614706,17.1939764069,150.0,35.7,0.501933445731,,3.72089867274,1.36128305295,1.3,4.47524203043,1.12369085209,SPO,0.00653584149623,0.0253205987152,5.59893288252
ERS492814,0.286662,26.518986,,,,1.49749904227,60.4184712196,5.0,,5.78050547215,,278.953910231,246.409651078,,32.2156811732,108.57110321,SPO,0.0320965936503,0.0603388105898,140.786784383
ERS492818,0.286662,26.518986,0.05,215.7,0.36,11.5177544823,186.40366447,5.0,36.4,0.0674189585552,0.2,5.25180132632,3.44919216966,0.99,0.401511917409,0.349239756506,SPO,0.00180842471949,0.000640673682072,0.750751673914
ERS492819,0.286662,26.518986,0.05,215.7,0.36,0.160319863523,12.1943733308,5.0,36.4,1.24293311174,0.2,82.5665240502,83.0795152047,0.99,2.85757353773,1.33232172091,SPO,0.00707512339779,0.0155372806287,4.18989525864
ERS492820,0.286662,26.518986,0.01,194.4,0.14,0.0973248606655,9.03538253268,5.0,36.6,0.900763475594,0.2,38.6579169828,10.6013873419,0.04,23.145702967,61.0809886627,SPO,0.00444409293722,0.00655354489965,84.2266916297
ERS492843,0.286662,26.518986,,,,19.0131011114,87.5521373422,5.0,,0.0700937342875,,0.153964844055,0.191651647851,,0.222182583832,0.0765749720574,SPO,4.56738394592e-05,1.81649882836e-05,0.29875755589
ERS492863,0.127609,25.221787,0.01,161.7,2.52,0.977618840878,81.179571665,120.0,34.4,4.82878459752,37.8,202.313546431,190.79426676,36.73,17.4472743466,22.0034468645,SPO,0.101044038367,4.62738075719,39.4507212111
ERS492866,0.127609,25.221787,0.01,161.7,2.52,11.3519596066,228.570370142,120.0,34.4,0.215152491385,37.8,3.86369326575,6.37680379153,36.73,0.944902991666,15.4443324354,SPO,0.00185930646051,0.0267512736032,16.3892354271
ERS492867,0.127609,25.221787,0.01,161.7,2.52,0.206976580598,27.8177151775,120.0,34.4,1.1434156189,37.8,34.2316730009,73.3512934948,36.73,1.43966825442,1.7634936358,SPO,0.0063030601043,2.15545042795,3.20316189022
ERS492868,0.127609,25.221787,0.05,215.7,0.36,0.188866566371,19.4818504119,120.0,36.4,0.735264202366,0.2,38.3209771569,10.7830756183,0.99,7.663544586,6.53544998918,SPO,0.0126083122703,0.578689361838,14.1989945752
ERS492877,0.127609,25.221787,,,,8.37897378746,141.230901918,120.0,,0.0412310302067,,0.317072998506,0.144079084788,,0.145312955454,0.0185307094787,SPO,0.0,0.0,0.163843664933
ERS492888,0.233673,26.780158,0.02,203.8,0.04,1.07253639006,90.4104259588,5.0,36.7,4.25664308944,0.6,404.40002729,342.649549638,0.0,22.5246219304,28.3963543179,SPO,0.0555782710619,0.0445317889932,50.9209762482
ERS492892,0.233673,26.780158,0.0,199.1,0.1,6.53750965748,188.674042626,5.0,36.4,0.111454045171,0.3,4.62368668571,5.63978976782,0.02,0.266016140018,0.284674769969,SPO,0.0023288269923,0.000379795983814,0.550690909987
ERS492893,0.233673,26.780158,0.02,203.8,0.04,0.0229990906811,3.71397443588,5.0,36.7,1.63487222937,0.6,4.26160811579,33.2138372912,0.0,0.248667307626,0.195858894347,SPO,0.111898518638,3.14757507573,0.444526201974
ERS492894,0.233673,26.780158,0.02,203.8,0.04,0.0156711480377,1.53324130662,5.0,36.7,1.0407282504,0.6,7.36771277762,5.50589701727,0.0,0.273093092983,0.288796423172,SPO,0.00587701880922,0.193284083121,0.561889516154
ERS492903,0.233673,26.780158,,,,11.3155076074,91.7429283806,5.0,,0.0363355445967,,0.0478902541968,0.17593294586,,0.144669740801,0.0604424251717,SPO,0.0,4.12305996077e-05,0.205112165973
ERS492926,0.020173,23.706525,0.01,143.2,2.62,0.0357280131335,1.86686417268,140.0,34.5,1.22983390944,38.4,6.2035407759,19.0736878603,36.98,0.258720776398,0.11390396102,SPO,0.011920494911,1.1644069986,0.372624737419
ERS492930,0.020173,23.706525,0.01,194.4,0.14,1.04682365041,65.5816334282,140.0,36.6,0.0569268067551,0.2,0.687592114283,1.4933078075,0.04,0.0860874757742,0.059016150526,SPO,0.00187580041594,0.0369734759433,0.1451036263
ERS492931,0.020173,23.706525,0.01,143.2,2.62,0.316128959135,23.2126448108,140.0,34.5,0.827020099844,38.4,119.74471661,110.43189167,36.98,2.11257778342,0.737699016409,SPO,0.00846727482326,0.0133689504215,2.85027679982
ERS492932,0.020173,23.706525,0.0,199.1,0.1,0.379672463185,20.5932378958,140.0,36.4,0.856131067642,0.3,106.76871483,17.8105114482,0.02,20.5347561016,12.3137734427,SPO,0.0095703421594,0.00371072629126,32.8485295443
ERS493044,0.288205,26.074467,0.0,192.2,0.94,0.365724979388,25.359289084,5.0,34.4,0.78814564237,34.6,86.1631649343,47.5184914809,12.08,14.1736706993,0.517159715528,SPO,0.0139690002551,0.0431369117712,14.6908304149
ERS493098,0.451256,26.080233,0.02,203.8,0.04,0.629577389291,31.0727753678,40.0,36.7,1.05786469686,0.6,112.396923817,48.0554856561,0.0,14.1123293039,1.4254922204,SPO,0.0164825797064,0.0476127655148,15.5378215243
ERS493300,0.057131,25.173925,0.0,206.2,0.06,0.0486764317734,52.1530653609,5.0,37.1,2.17340798932,0.0,30.6440354055,39.6462582639,0.0,202.114571396,0.550760270833,NPO,0.0070753384996,0.000531041755668,202.665331667
ERS493340,0.276677,15.284298,0.0,192.2,0.94,0.138718827559,404.309050786,115.0,34.4,0.272723541844,34.6,12.8702978097,21.6938849476,12.08,38.7426583268,0.151090756814,NPO,0.0124083183939,0.113619219385,38.8937490837
ERS493372,0.005017,6.689724,0.0,206.2,0.06,0.0160541159799,0.607654613035,550.0,37.1,0.413562292137,0.0,25.8805098129,8.4701894281,0.0,1.87749134468,0.729294905183,NPO,0.037138257648,0.65241112425,2.60678624986
ERS493390,0.038221,19.249733,0.05,217.1,0.0,0.0725766331687,46.0557545182,5.0,36.3,1.12569061047,0.5,2.30425188248,96.6176746501,0.1,67.1740010692,3.12673914584,NPO,0.00271042654084,0.000396912365265,70.300740215
ERS493431,0.436597,13.159842,0.0,206.2,0.06,0.424889014084,133.291115399,45.0,37.1,0.540421616337,0.0,10.1545092015,85.7564362447,0.0,29.6894767585,4.21068121741,NPO,0.0079162882541,0.00867485468502,33.9001579759
ERS493460,0.002017,4.936634,0.0,206.2,0.06,0.00457873492303,0.80207766187,650.0,37.1,0.335766258883,0.0,29.2680205328,7.22064128587,0.0,1.47780387604,0.55040205747,NPO,0.0122476325212,1.37496682249,2.02820593351
ERS493636,0.290611,26.4091,0.0,214.8,1.95,0.748587522554,45.9056403972,5.0,34.4,2.00141594797,29.8,29.9039140791,98.9332223035,28.21,23.4296148888,1.53049647742,NPO,0.00340032617371,0.00103263550667,24.9601113662
ERS493670,,,0.05,217.1,0.0,0.0543897744818,9.58355638926,40.0,36.3,1.78683675263,0.5,7.10708190243,43.2339431067,0.1,12.6508102454,3.11490104182,NPO,0.0492799927853,0.799715273948,15.7657112872
ERS493684,,,,,,6.39316388924,477.790336863,40.0,,0.00865098308935,,0.228739516178,0.104077579193,,0.288723430557,0.0238140264305,NPO,5.75572548351e-05,0.000303078102767,0.312537456988
ERS493705,0.001625,8.911481,0.05,217.1,0.0,0.0229647300027,4.40308782108,375.0,36.3,1.84215507188,0.5,16.6695080688,24.7722191933,0.1,6.32657811975,3.45691810907,NPO,0.11203207948,1.39822022222,9.78349622882
ERS493752,0.013449,26.6362,0.0,221.5,0.0,0.162578679606,131.428131752,5.0,36.3,1.62713659012,-0.4,50.8455202885,36.1492091562,0.02,168.095048495,0.311675244267,NPO,0.00534564658696,0.000733410221501,168.406723739
ERS493788,0.334076,19.048358,0.0,214.8,1.95,0.155033109452,291.938584278,60.0,34.4,0.211096494575,29.8,17.2990577042,48.1855681456,28.21,41.6632992641,0.170674379385,NPO,0.00440796557783,0.166003287422,41.8339736435
ERS493803,0.334076,19.048358,,,,7.60557734364,325.750882207,60.0,,0.140999705224,,0.0799817388247,0.0743997010853,,0.471729325629,0.136087643672,NPO,7.96887588425e-05,0.00174312027042,0.607816969301
ERS493822,0.002017,8.210557,0.0,221.5,0.0,0.0144125827587,10.3418246331,450.0,36.3,2.58385831519,-0.4,15.7252584645,21.8508577093,0.02,4.73160611342,1.71259923211,NPO,0.126053517294,1.2080017647,6.44420534553
ERS493877,0.040695,26.62925,0.0,221.5,0.0,0.762831037584,164.984845262,5.0,36.3,1.00310890199,-0.4,23.8497161497,70.4536152093,0.02,68.5502782639,28.1664349153,NPO,0.00415558360715,0.00320127311231,96.7167131792
ERS493914,0.126428,27.119358,0.0,221.5,0.0,0.958404073653,31.8846005355,5.0,36.3,2.13008324874,-0.4,8.41701429576,74.7650815634,0.02,26.2829422174,70.5799984272,NAO,0.00151112371329,0.0676010025794,96.8629406446
ERS493938,0.163338,24.96555,0.15,305.0,1.3,0.432055246765,26.1863736898,5.0,34.0,1.52363529286,17.1,94.4073033326,53.251124146,18.15,80.3343281744,18.3454919516,NAO,0.0132368191068,0.0745460080754,98.679820126
ERS493981,0.164483,24.948842,0.14,306.2,1.42,0.46690603175,38.8356227593,125.0,34.1,0.365506453989,17.1,114.833718402,52.7681198541,19.07,77.9808852147,13.3917884029,NAO,0.0245230750158,0.086371691763,91.3726736176
ERS494006,0.008069,9.756257,0.14,306.2,1.42,0.00507589463028,0.163624606585,640.0,34.1,0.593222461702,17.1,23.2798725778,8.40388618198,19.07,1.45121254765,1.27773345201,NAO,0.0124861511401,1.11784818319,2.72894599966
ERS494170,0.296307,14.11885,0.06,325.4,2.31,0.0817708097011,5.98065626228,5.0,34.3,0.298510736437,33.1,13.097639513,78.2968330708,31.0,0.855293831863,8.58684460404,NAO,0.0355468841686,2.52010893291,9.4421384359
ERS494208,0.008351,5.067239,0.27,338.3,1.72,0.0114720760119,0.142327339376,590.0,33.7,0.546917504354,24.4,21.5518570709,9.84445880421,25.3,1.35916950762,0.726084207336,NAO,0.0726188605587,1.91443379972,2.08525371496
ERS494236,0.12799,19.1288,0.02,203.8,2.61,0.485997607913,3.88413058087,5.0,34.7,0.532817412301,38.8,40.7533504514,51.3599580755,36.37,15.1120192963,11.754400549,NAO,0.0206691677562,0.876149989999,26.8664198453
ERS494274,0.006052,11.012346,0.06,325.4,2.31,0.00403331788481,0.10740343471,640.0,34.3,0.887806581974,33.1,19.0957904383,8.56450643762,31.0,0.257488817865,0.142616214094,NAO,0.00934719940442,1.13489796911,0.400105031959
ERS494332,0.166512,20.3973,0.11,343.4,2.11,0.502680004337,9.6158552347,5.0,34.4,0.970929689153,27.5,50.241473157,49.3935292304,28.5,26.5307126187,23.2775937915,NAO,0.0152660554002,0.352563871106,49.8083064102
ERS494374,0.004651,18.169021,0.02,,0.02,0.0803298836562,2.82357132394,250.0,37.8,0.266915712496,,20.5246172566,15.6853199512,0.08,0.520765153258,0.32792342905,NAO,0.0139807858972,0.925595408886,0.848688582308
ERS494394,0.214174,18.732683,0.37,237.2,1.07,2.03125021905,6.388932086,5.0,34.3,0.292248466494,0.7,33.7041975853,58.7729017393,7.55,10.8033468765,13.1014632452,NAO,0.013209869566,0.499141790242,23.9048101217
ERS494431,0.009303,10.565417,0.01,,0.02,0.0061108365249,0.11936869705,740.0,38.0,0.362500934596,,19.0253235444,10.8547986203,0.03,1.07136421674,0.756366548438,NAO,0.0585689207446,1.16106618883,1.82773076517
ERS494445,0.196921,17.583075,0.0,219.2,0.28,1.11000557461,69.5685055269,5.0,34.7,0.553531953758,-0.4,17.4433166238,69.8199012603,0.03,84.7442875497,5.7148025832,NAO,0.00656404913118,0.101483527421,90.4590901329
ERS494488,0.339591,17.663574,0.01,244.9,0.52,2.09590696968,99.9306352807,40.0,34.3,0.906049798971,-1.5,28.0308979373,61.5727435107,0.02,77.6378441682,4.68626457581,NAO,0.0090639869936,0.0639129080327,82.324108744
ERS494518,0.040347,17.260108,0.02,210.6,0.1,0.976669631404,77.328196276,5.0,35.8,0.877818230629,-0.7,32.3661615301,78.5917995982,0.05,57.5356534628,3.58696584027,NAO,0.0220361401148,0.0187160803472,61.1226193031
ERS494559,0.247378,16.751066,0.0,204.1,0.16,0.227770312315,20.5016919112,80.0,35.8,1.5550841162,-0.4,24.4461966043,59.3848942291,0.02,18.1785316716,1.33480854998,NAO,0.0130742115694,0.935266810288,19.5133402215
ERS494579,0.238225,14.28065,0.0,204.0,0.29,0.384185513531,45.0478192294,5.0,36.1,0.483540851805,-1.7,10.1726229371,76.2484719313,0.04,52.0746874161,9.56227073221,NAO,0.00474478922529,0.32143775965,61.6369581483
ERS494616,0.001345,10.21177,0.0,155.6,2.02,0.0077077763928,0.181896978116,800.0,34.4,0.573786042473,24.6,21.468453906,11.1133857364,27.29,0.419143586736,0.304187776219,NAO,0.0313414935076,0.969891325836,0.723331362955
ERS494628,,,0.0,200.5,0.2,0.416760731357,46.7117058662,25.0,36.4,0.962819885476,-1.6,11.666106042,65.7298778741,0.05,39.9809120604,5.93483358257,NAO,0.00564898387495,0.485587942457,45.915745643
Eilat_A_12,0.348,26.0,0.055,,0.022,21.2702049547,104.289268192,5.0,,182.508229011,0.01,279.702147101,175.561942443,,475.060626161,58.5947520398,RS,0.203732395126,0.0404052172639,533.655378201
Eilat_A_18,0.348,26.0,0.055,,0.022,36.1536544065,76.0478421195,5.0,,22.6110786475,0.01,213.061162496,252.337107715,,338.173856287,444.499176907,RS,2.30348772986,0.0526857827863,782.673033195
