Station,SAMEA2619923_17,SAMEA2620078_38,SAMEA2620879_23,SAMEA2621061_122,SAMEA2621085_65,SAMEA2621151_104,SAMEA2621151_40,contig__154566,contig__154592,contig__154676,contig__154680,contig__155057,contig__155688,contig__155773,contig__156409,contig__172037
TARA_058,0.00149811167827,0.0365016771959,0.00201866941855,0.00311002434523,0.0090009304121,0.013988963208,0.0306077050107,0.0134164943749,0.0831978566892,0.0152156826893,0.00765997901768,0.00297206364633,0.0233526011809,0.00376415976478,0.0519733993757,0.0180185946727
TARA_062,0.132781046341,1.10462495221,0.156416989978,0.213139148252,0.650747849704,3.40005536644,0.965758201809,0.372007654629,3.34062174939,0.833673868492,0.32070198847,0.7221965494,1.07737272468,0.328266139994,3.23492518007,1.9313339142
TARA_064,0.647488765474,1.23805288959,8.70365689875,1.38723252082,8.76837393203,5.23457525139,1.49498458313,1.84056693851,6.37609482742,1.60878899695,1.55126767606,0.19505134534,0.840966186845,0.29658944023,3.00744714576,0.113379498559
TARA_065,0.940050465058,3.0675772138,12.3878690028,2.79427229103,11.5396311209,12.3617039866,3.70226157227,3.75328272223,19.7727217695,4.80491488821,4.05998697304,1.86549422769,3.42543536198,1.6901938428,42.1843515136,2.00925398645
TARA_066,0.213310947918,0.284630407096,0.301012155511,0.927938372446,8.68975026187,0.542175590083,2.19785090487,8.41485576798,1.26009914202,2.24460134953,3.24447309797,0.147822702969,11.0186233125,0.463039885998,1.38582189289,0.060655832683
TARA_067,0.0307653267193,0.570445920948,0.0515417872476,0.159342720664,0.173686964743,0.121435422985,0.140124533338,1.06921927573,0.22532010258,3.2974187975,0.147949041747,0.0557712807227,0.326533766235,0.258618902806,0.0861641758247,0.00596586357168
TARA_068,0.293611466464,0.253772949631,0.55121079631,7.52078374587,5.98351926229,0.57182616288,2.2982544713,8.42248110641,10.5186373621,2.05599528129,2.29639342518,0.0512266611641,0.293389439472,0.0742493542383,0.285695762331,0.00778390801501
TARA_070,0.224195166655,1.10769634133,0.0616862216957,1.97437057846,4.23153682718,1.33744596764,1.16569934378,1.22803106599,3.64608125896,2.82976953388,7.95113469828,0.0320312862813,55.3459408056,0.0276722246345,33.7164875076,0.00566765699422
TARA_072,0.621822859037,0.896336263869,0.153625297825,1.13800317256,3.52118042232,14.5078702934,6.12722109029,0.472911701909,0.81370961629,4.98435379849,0.537731854426,0.051206190162,0.477096294627,0.199086298556,0.231035771282,0.0378167704494
TARA_076,0.293334366581,0.408430170458,0.429107255498,0.651610163727,4.58438977343,0.830284110601,2.1027178036,2.62788272305,2.42815138287,0.898662398679,1.59232726688,0.0893710684481,0.853661085128,0.953262507737,0.357365352965,0.0348304654803
TARA_078,0.120266024225,0.471425695947,1.09469541815,0.109743634337,1.8120077495,0.865572579236,0.320737638376,13.9332158285,0.414162975549,0.484625032701,0.775758507545,0.0193379813877,0.777882042535,0.158689468164,0.102940651717,0.0153480669024
TARA_082,0.10319153306,0.0437989102161,0.00841210797323,0.0685438362495,0.0378765842496,0.0548737377152,0.0260510865143,0.137275799494,0.00591068844526,0.169158344404,0.0245786225697,0.00666881637936,0.108396540151,0.0835663324172,0.00630348120617,0.00376234752732
TARA_084,0.0,0.0,0.000633297519728,0.000557530105447,0.000207815882599,0.000346685935733,9.84302696088e-05,0.000100673170437,0.0,0.0,0.000582567443261,0.0,0.00020415215878,0.0,0.0,0.0
TARA_085,0.0209976206649,0.0250807509492,0.01762376304,0.0288854355206,0.00497867825197,0.0308285550928,0.00692585737574,0.00770188810143,0.00529972947116,0.167967543128,0.00576231315194,0.00212071675005,0.044230882405,0.0162680068358,0.00188567752744,0.0
TARA_093,0.00236133322145,0.0152817372147,0.00383419297694,0.006273956221,0.00278971536081,0.0038314447811,0.00257508695733,0.000832152052648,0.000605491515629,0.103559296632,0.00557518908512,0.0,0.00622858780436,0.00980070686897,0.000100068107248,0.000193233441717
TARA_094,0.000169200448118,0.00535936692611,9.26223716591e-05,0.0,0.00076244055164,9.42170942571e-05,8.02496989376e-05,8.20783245923e-05,0.0,0.00339963524368,0.000170405777902,0.0,0.000249666327412,0.0,0.0,0.0
TARA_096,0.0,0.00146257940657,0.0,9.92812044004e-05,0.000618878408841,0.0,0.0,9.99353382007e-05,0.000110171597087,0.0,0.000207479369621,0.0,0.0,0.0,0.0,0.0
TARA_098,0.00130122492873,0.0119782246371,0.00271904732134,0.00342732441691,0.00272743376423,0.00987899205907,0.00395309911694,0.00337056141581,0.0243932128741,0.00171881873903,0.0111458376569,0.0,0.0,0.00026819614825,0.0148861936429,0.0
TARA_099,0.000114954207199,0.00288779720424,0.0,0.000110797456513,0.00023022200427,0.00166428008248,0.000872341946796,0.000334582402236,0.00184426641642,0.00769900195404,0.00115773104142,0.0,0.00158314287666,0.00111254683978,0.000200172951404,0.0
