Station,SAMEA2619923_17,SAMEA2620078_38,SAMEA2620879_23,SAMEA2621061_122,SAMEA2621085_65,SAMEA2621151_104,SAMEA2621151_40,contig__154566,contig__154592,contig__154676,contig__154680,contig__155057,contig__155688,contig__155773,contig__156409,contig__172037
TARA_056,0.0969560668539,1.2690762102,0.0839706420933,0.197598137041,1.1598454629,0.859380200371,1.00204696842,0.699597784332,1.40907117217,1.38468366878,0.363407571593,0.396430907897,2.31475644206,0.677598425406,0.704872380639,1.36719572269
TARA_062,0.130377313731,1.06801481498,0.153639121784,0.206446131468,0.641520973257,3.34205423706,0.944603738098,0.365140979679,3.26120795079,0.81297530604,0.312094500359,0.713801649095,1.04308636613,0.324388849514,3.14458411728,1.91988350633
TARA_064,0.639403362913,1.17701116674,8.34150950576,1.35509596929,8.56915940817,5.11755371642,1.4061422744,1.74242344057,6.00219606885,1.56143632288,1.45927226189,0.189265213447,0.82404316826,0.287348708902,2.82061836705,0.112457090322
TARA_065,0.933180435302,3.02292696217,12.1080450845,2.7711141016,11.3896266027,12.286390712,3.62101587985,3.69068087966,19.452379956,4.76927620332,3.93607637898,1.85591784801,3.40463692647,1.6844267081,41.3042247548,1.99792123722
TARA_066,0.212792428847,0.265373816059,0.294624578315,0.91743429602,8.57172351663,0.534920117657,2.11034571782,7.98968968943,1.20763088656,2.12233024884,2.96032258139,0.144579171076,10.9427152186,0.45104784194,1.36514611284,0.060655832683
TARA_067,0.0283467759994,0.521833915506,0.048494557301,0.148426346789,0.168515649459,0.107444145874,0.132719881512,1.00458127161,0.208279365697,3.0176008667,0.136303235962,0.0513331375122,0.308204487618,0.235670574491,0.082457984105,0.00596586357168
TARA_068,0.282370940893,0.214092459866,0.480055240202,7.04476252389,5.78365826079,0.542492174517,2.16080794286,7.91396837439,9.73782143452,1.8706117044,1.95809644322,0.047406365696,0.282402580759,0.0686659766534,0.25278644078,0.00778390801501
TARA_070,0.219775328569,1.00648166879,0.0575689708492,1.92017173241,3.98313820454,1.27062446717,1.10409186586,1.16160610235,3.46188344294,2.61227364712,6.99971134117,0.0305550183044,53.1382648239,0.0243617675616,32.2906091596,0.00484978628569
TARA_072,0.599060777368,0.614278964634,0.131369575834,1.01307360747,3.12312222132,11.3640497918,5.18586908394,0.419880130637,0.721308431867,4.24987131465,0.424819413027,0.0351003624851,0.433133413901,0.159999540683,0.216626468524,0.0258454981984
TARA_076,0.263569426377,0.277330246775,0.282205230809,0.601036217954,4.26415597759,0.705209368601,1.91766495558,2.3975080413,2.28330347944,0.775618861054,1.36852829797,0.0888144659294,0.784981156949,0.825505538856,0.319119971444,0.0315071609146
TARA_078,0.0861973934726,0.300268779659,0.671765104225,0.0835720913473,1.3621420771,0.746381707022,0.244326574091,12.0434048329,0.322405497019,0.390399214328,0.483883862691,0.0172648976931,0.707446734541,0.133279890347,0.0719404201053,0.0120052883222
TARA_082,0.102095110686,0.0408507630239,0.00781191310494,0.0668276587647,0.0366558223114,0.0510691134552,0.02391242207,0.13545411091,0.00550652959686,0.164653315847,0.0242370821207,0.00578515641385,0.103432549423,0.0777923585134,0.00621245915153,0.00376234752732
TARA_085,0.0201670978322,0.0232401087442,0.0122901925816,0.0280179809457,0.00411189847584,0.030305703192,0.00406275507019,0.00663626910963,0.00529972947116,0.161523959741,0.00532873140525,0.00212071675005,0.0440255204412,0.0148687165685,0.000381834048715,0.0
TARA_100,0.158575909696,0.637804347802,0.0701915485663,0.338554155368,0.346662570381,1.08345888832,0.674076334686,1.07385692304,0.593671552073,1.59588865947,0.845850282919,0.338042820479,5.09949826462,0.460584166375,0.357506294064,0.0013522767734
TARA_102,0.0205698981644,0.171831356447,0.048377202959,0.0444251264139,0.10527843687,0.0487859105301,0.131887350823,0.239480610907,0.445313716114,0.775570933954,0.130436791107,0.00429807220917,0.0490881745647,1.36728602522,0.034492307359,0.010887406376
TARA_109,1.08662835854,1.14081758556,0.0979444896954,0.890513312414,6.39870516699,1.93739578314,10.2357604912,12.8079562202,26.3536092698,6.08280355199,11.7551420827,2.43900411713,1.67347079937,3.75413864653,1.90831913177,0.826272328482
TARA_111,0.125224357874,0.157541099207,0.0468196757831,0.217388444911,0.18521905434,0.355874486487,0.42193479576,0.478319610023,0.378909489134,0.35061872293,0.43578637562,0.115077616341,8.68172969648,5.5094645319,0.276207912401,0.0
TARA_122,0.263327807689,0.48637416005,0.248446213782,0.37340911852,1.29807865852,0.365928709921,1.57443104453,1.36134962879,0.720402052479,2.58185502967,0.622497122283,0.0241240391009,0.182587900869,0.483517015674,0.0862758207592,0.00137068141202
TARA_123,0.504643497005,0.84477030922,0.150245342467,0.231697502661,9.34271120321,0.247088933093,1.08337908925,0.866842004443,1.12838699077,3.08759071099,0.684780420708,0.0188242136618,0.0804995159748,0.188431035321,0.0680880302698,0.0
TARA_124,0.259020322532,1.43497104154,0.232764541414,0.532758999763,31.7279143513,0.436997952892,1.94703540326,1.53587344844,1.46909008003,6.2234578644,3.63499886817,0.044492871958,0.251081915411,0.482675201141,0.0470611637071,0.00159496178399
TARA_125,0.188164441291,2.52775389772,0.570615445592,0.720409467081,1.64931194478,0.122002215526,1.16096027002,0.823338453465,0.16791387832,4.19179945672,6.42770359775,0.0222720780721,0.116804807247,0.182755025444,0.0203456774518,0.00769025884817
TARA_137,0.146623097814,0.187229635522,0.104460268361,0.654649668306,0.175971789773,2.22243001672,0.225498664898,0.0826318628354,0.158552724448,0.938677469994,0.66178969422,0.0521341170859,0.0689356768474,0.436929870889,0.26939895428,0.00725037724713
TARA_138,0.182129606261,0.224416667168,1.15474202996,0.208794423502,0.328178845099,2.53343576265,0.141002112406,0.125019220409,0.478045832906,0.362106605175,0.534952952839,0.0327102133776,0.299436374215,0.230768959505,0.669189717702,0.100648020466
