RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Group_D,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_Phage,SAR11_Phage,Synechococcus
ERR598957,9.2,,0.222552,12/07/2010 6:46,155.0,ERS492445,1.83,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.73,,,0.476585,,0.11,207.089325,207.0,,,SPO,,35.939945,35.4,TARA_112_DCM_0.22-3,TARA_112,,TARA_112,22.261435,1.08,0.00169777885061,102.620213297,0.0129517553379,0.000877451168119,0.0,24.7536956045,0.0902548955062,123.03495505,18.9657063578,0.639152256808,0.00192735461621,0.274006569696,0.699282594903
ERR598958,26.7,,0.004651,28/09/2009 13:36,250.0,ERS494374,-0.77,mesopelagic zone (ENVO:00000213),0.69,0.02,0.08,4.042901,,0.08,191.752575,,0.02,,NAO,0.6,36.563668,37.8,TARA_148b_MES_0.22-3,TARA_148b,,TARA_148b,18.169021,13.61,0.925595408886,2.82357132394,0.0139807858972,0.000533306386418,0.0,20.5246172566,0.0803298836562,0.520765153258,15.6853199512,0.266915712496,0.0183168681007,0.172423841381,0.32792342905
ERR598959,40.2,,0.186697,26/07/2011 17:34,5.0,ERS488649,0.0,surface water layer (ENVO:00002042),,0.12,5.46,-0.927087,4.0,0.02,184.061167,186.2,0.57,,RS,2.19,38.646858,35.4,TARA_034_SRF_0.22-1.6,TARA_034,,TARA_034,27.59865,8.42,0.064592956836,202.463162639,0.00584862485142,0.0247131423233,0.0,102.470557796,0.43056467825,41.7527527439,100.937703685,1.54409132497,0.052090083411,0.738680853856,33.2880174242
ERR598960,15.7,,0.0,05/03/2012 11:02,850.0,ERS490065,-0.18,mesopelagic zone (ENVO:00000213),,0.04,0.17,,-0.3,0.04,197.9725,228.4,0.01,,IO,0.84,34.65115,36.3,TARA_065_MES_0.22-3,TARA_065,,TARA_065,8.4127,22.03,1.02562031282,1.59949698916,0.00741543581323,0.00149362806203,0.0,20.469422287,0.0538967984868,0.551234895923,8.77474894113,0.924460293096,0.00372819366539,0.103446005188,0.40556450847
ERR598961,10.4,,0.378549,12/07/2010 10:31,90.0,ERS492357,1.83,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.73,,,1.411516,,0.11,211.54555,198.0,,,SPO,,35.687249,34.7,TARA_111_DCM_0.22-3,TARA_111,,TARA_111,19.881449,1.08,0.00426418514244,116.298956445,0.0106814480841,0.00125908049987,0.0,27.713856938,0.0995619188564,91.335541453,50.8127196934,0.386723082387,0.00560859564115,1.0539639923,1.23569525325
ERR598962,29.2,,0.728939,29/06/2010 13:12,40.0,ERS492012,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.03,0.06,20.328327,0.8,0.33,103.916711,185.0,0.0,,SPO,2.51,34.900284,35.2,TARA_102_DCM_0.22-3,TARA_102,,TARA_102,19.566255,0.0,0.00393554567962,133.252804574,0.00242435468993,0.0313195914844,0.0,9.1191029984,0.440366733645,45.6234415837,98.0509483312,0.957802067188,0.575068486278,5.40426861361,1.84199779528
ERR598963,36.4,,0.214174,12/03/2011 20:07,5.0,ERS494394,-0.07,surface water layer (ENVO:00002042),,0.37,7.55,-1.176123,0.7,0.04,220.189917,237.2,1.07,,NAO,0.59,36.4072,34.3,TARA_149_SRF_0.22-3,TARA_149,,TARA_149,18.732683,3.86,0.499141790242,6.388932086,0.013209869566,0.00121495352062,0.0,33.7041975853,2.03125021905,10.8033468765,58.7729017393,0.292248466494,0.0155673657698,0.538283848053,13.1014632452
ERR598964,26.7,,0.009303,28/09/2009 13:36,740.0,ERS494431,-0.77,mesopelagic zone (ENVO:00000213),0.69,0.01,0.03,21.26922,,0.08,155.156833,,0.02,,NAO,0.75,35.375245,38.0,TARA_149_MES_0.22-3,TARA_149,,TARA_149,10.565417,13.61,1.16106618883,0.11936869705,0.0585689207446,0.0,0.0,19.0253235444,0.0061108365249,1.07136421674,10.8547986203,0.362500934596,0.000559360939198,0.0528365171924,0.756366548438
ERR598965,51.7,,1.104727,04/04/2010 3:13,35.0,ERS491463,-0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,0.03,0.660123,-1.5,0.04,237.215,189.3,0.08,,SPO,2.21,34.267975,34.6,TARA_093_DCM_0.22-3,TARA_093,,TARA_093,16.40115,7.06,0.00168729719652,6.4202425664,0.000331461625428,0.0219372470193,0.0,0.197162729857,0.047549188674,4.4990717056,103.365684746,1.26884568573,0.226292526538,2.52142611902,7.94228748327
ERR598966,45.2,,0.129697,01/08/2011 20:13,5.0,ERS488714,0.02,surface water layer (ENVO:00002042),,1.47,5.43,,5.0,0.04,104.908417,161.3,0.66,,IO,1.19,36.530058,35.9,TARA_036_SRF_0.22-1.6,TARA_036,,TARA_036,25.581433,0.0,0.00335262512377,246.638169127,0.00232304008316,0.251131793386,0.0,16.4877369804,0.7504227788,3.47172483805,124.590177524,2.28466514489,0.210837119968,2.91053589811,28.8716251763
ERR598967,43.4,,0.044093,19/04/2010 7:54,5.0,ERS491525,-0.07,surface water layer (ENVO:00002042),1.99,0.01,0.06,-0.372718,-2.2,0.05,204.13825,187.3,0.08,,SPO,2.12,35.766117,34.2,TARA_096_SRF_0.22-3,TARA_096,,TARA_096,23.799133,6.19,0.000533353719444,0.409557360958,0.00357818599519,0.0,0.0,2.35148693891,0.00259832532472,70.8930216629,45.8342643577,1.31808905206,0.00785190553054,0.132868241826,2.04135356356
ERR598968,34.2,,0.12799,07/01/2011 11:25,5.0,ERS494236,0.0,surface water layer (ENVO:00002042),0.22,0.02,36.37,0.859819,38.8,0.0,214.365,203.8,2.61,,NAO,83.35,36.4626,34.7,TARA_146_SRF_0.22-3,TARA_146,,TARA_146,19.1288,3.08,0.876149989999,3.88413058087,0.0206691677562,0.00192431392376,0.0,40.7533504514,0.485997607913,15.1120192963,51.3599580755,0.532817412301,0.00192128553638,0.354383840991,11.754400549
ERR598969,39.6,,0.048898,28/07/2011 19:36,5.0,ERS488545,0.0,surface water layer (ENVO:00002042),,0.1,2.8,-0.137284,2.3,0.02,188.763583,179.9,0.59,,RS,1.8,39.981867,36.1,TARA_031_SRF_0.22-1.6,TARA_031,,TARA_031,25.0621,8.42,0.00520163786782,151.294057045,0.00516443456316,0.0267926604331,0.0,91.9123767455,0.492702719222,213.063905233,46.7582514621,1.012470073,0.0188827027107,1.59738848118,10.9196117131
ERR598970,16.1,,0.162993,27/02/2012 18:43,5.0,ERS489917,0.01,surface water layer (ENVO:00002042),,0.03,4.13,,4.0,0.03,210.00775,191.8,0.18,,IO,1.62,35.334717,36.6,TARA_064_SRF_0.22-3,TARA_064,,TARA_064,22.165567,1.19,0.0226495854035,54.6691980084,0.00591232605532,0.0366753065831,0.0,81.5925913402,0.245072829813,183.952516096,61.6491124035,0.4852578645,0.0102188620049,0.372437373726,8.97987850161
ERR598971,14.6,,0.0,07/07/2010 13:29,380.0,ERS492205,0.52,mesopelagic zone (ENVO:00000213),1.5,0.0,15.24,33.915981,,0.08,2.516667,193.0,1.12,,SPO,5.89,34.79985,34.6,TARA_109_MES_0.22-3,TARA_109,,TARA_109,11.3158,1.28,0.663750626086,0.672830678286,0.00870846045175,0.00122842480981,0.0,17.5509127709,0.00762545192448,2.47557697089,9.49291604953,0.728225532579,0.000668995405813,0.100894211724,0.738074987111
ERR598972,,,0.214573,02/02/2012 12:02,65.0,ERS490002,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.11,4.38,-0.112031,3.5,0.05,207.446227,233.9,0.35,,IO,2.77,35.335545,35.2,TARA_064_DCM_0.22-3,TARA_064,,TARA_064,22.250309,17.22,0.061953223461,55.7537384223,0.0141317892569,0.0210714216238,0.0,131.409486846,0.329328227228,65.8169773495,39.5130280086,0.464996458407,0.00984769640055,0.246897123711,21.869214053
ERR598973,23.2,,0.250054,02/11/2009 12:43,5.0,ERS490124,0.14,surface water layer (ENVO:00002042),,0.03,0.02,2.450991,,0.0,238.916333,237.9,0.01,,SAO,0.62,35.323317,37.9,TARA_066_SRF_0.22-3,TARA_066,,TARA_066,15.033492,7.67,0.560498718778,6.86123506016,0.005547899083,0.00298759465274,0.0,12.907830375,0.253055214864,8.46669574282,106.718458283,1.01453155897,0.0357947151386,0.830736102205,1.19003977064
ERR598974,45.2,,0.353707,31/07/2011 17:24,17.0,ERS488747,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.14,4.9,0.367767,3.9,0.04,211.606583,189.8,0.53,,IO,2.22,36.549267,35.4,TARA_036_DCM_0.22-1.6,TARA_036,,TARA_036,25.37395,0.0,0.0211478665547,153.331937743,0.00426850543332,0.501046498817,0.0,24.1051069914,0.77665182882,3.62775108315,118.495138185,1.7198423487,0.203644840325,2.07775329776,29.9322070327
ERR598975,40.2,,0.181406,26/07/2011 17:34,60.0,ERS488685,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.12,5.46,0.08645,4.0,0.02,175.384083,186.2,0.57,,RS,2.19,38.916583,35.4,TARA_034_DCM_0.22-1.6,TARA_034,,TARA_034,27.589917,8.42,0.814349487448,24.7533649849,0.0125117847697,0.0100980836854,0.0,9.15798583747,0.249037573106,7.06825982419,17.991031283,0.660095990264,0.00192041749235,0.854585286105,0.806232414625
ERR598976,44.6,,0.040347,04/04/2011 8:23,5.0,ERS494518,-0.03,surface water layer (ENVO:00002042),0.36,0.02,0.05,0.334082,-0.7,0.03,232.053333,210.6,0.1,,NAO,0.35,36.23775,35.8,TARA_151_SRF_0.22-3,TARA_151,,TARA_151,17.260108,61.78,0.0187160803472,77.328196276,0.0220361401148,0.0227677479662,0.0,32.3661615301,0.976669631404,57.5356534628,78.5917995982,0.877818230629,0.072303929542,1.77245947261,3.58696584027
ERR598977,,,0.47554,09/08/2011 19:06,60.0,ERS489074,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.14,0.06,3.15,-0.224514,3.7,0.0,148.328125,160.5,0.56,,IO,1.34,36.496162,36.3,TARA_041_DCM_0.22-1.6,TARA_041,,TARA_041,27.117663,2.78,0.0732412894101,189.81813763,0.00938387342498,2.37440205969,0.0,53.006723465,2.38468450591,25.0345575632,49.6032207711,0.419235476219,0.045626277719,1.47061040475,0.976434516283
ERR598978,15.4,,0.238224,08/07/2010 5:19,5.0,ERS491938,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.02,11.688971,-0.1,0.08,205.992583,207.4,0.08,,SPO,1.75,34.748175,35.3,TARA_102_SRF_0.22-3,TARA_102,,TARA_102,24.943108,1.28,0.0017681890518,50.0896137218,0.00769101534552,0.0961812421222,0.0,9.6256833225,0.40277010697,11.8472120999,116.870086545,1.94072202048,0.552717416908,4.04628883221,3.74317020994
ERR598979,20.7,,0.215292,09/03/2012 10:13,5.0,ERS490029,-0.08,surface water layer (ENVO:00002042),,0.02,0.02,,0.3,0.02,207.0439,232.1,0.01,,IO,0.65,35.44666,36.2,TARA_065_SRF_0.22-3,TARA_065,,TARA_065,21.81684,36.94,0.080017029654,43.7919079825,0.00600229270872,0.0376212410045,0.0,68.0579905525,0.469401497404,22.269438826,80.2751970633,0.659915425914,0.0145648705626,0.54310749747,12.4606422223
ERR598980,,,0.005017,16/10/2010 10:07,550.0,ERS493372,0.01,mesopelagic zone (ENVO:00000213),0.7,0.0,0.0,29.0941,0.0,0.02,138.735952,206.2,0.06,,NPO,0.81,34.000507,37.1,TARA_132_MES_0.22-3,TARA_132,,TARA_132,6.689724,3.53,0.65241112425,0.607654613035,0.037138257648,0.000266503942295,0.0,25.8805098129,0.0160541159799,1.87749134468,8.4701894281,0.413562292137,0.0,0.0766278043656,0.729294905183
ERR598981,37.6,,0.121464,26/06/2010 7:12,177.0,ERS491913,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,21.068385,,,0.70843,193.1,,,SPO,,34.840218,35.0,TARA_100_MES_0.22-3,TARA_100,,TARA_100,13.014573,,1.26400155767,0.612322979775,0.0188554729292,0.00162299302409,0.0,4.81189880705,0.0325520511494,2.82793333914,13.661177212,0.570505529984,0.0,0.111833515035,1.47115124953
ERR598982,23.8,,0.424363,19/03/2012 10:42,30.0,ERS490163,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.31,2.16,,3.0,0.11,240.4135,243.1,0.16,,SAO,1.24,35.3315,36.0,TARA_066_DCM_0.22-3,TARA_066,,TARA_066,15.01895,2.83,0.623167912119,6.74497661011,0.00404700633222,0.00675889773386,0.0,13.3037737233,0.214558570127,11.0420329784,100.465657139,1.33912291983,0.0414536028211,0.743112694226,2.4707753926
ERR598983,38.3,,0.296307,06/01/2011 20:36,5.0,ERS494170,0.0,surface water layer (ENVO:00002042),0.22,0.06,31.0,3.478193,33.1,0.0,233.859,325.4,2.31,,NAO,81.82,35.18335,34.3,TARA_145_SRF_0.22-3,TARA_145,,TARA_145,14.11885,3.08,2.52010893291,5.98065626228,0.0355468841686,0.00370554369086,0.0,13.097639513,0.0817708097011,0.855293831863,78.2968330708,0.298510736437,0.0189096395949,1.60779686123,8.58684460404
ERR598984,41.8,,0.050608,12/03/2010 10:34,5.0,ERS490433,-0.03,surface water layer (ENVO:00002042),0.23,0.51,2.08,0.263475,0.4,0.07,199.1195,211.6,0.51,,SAO,1.79,36.42324,36.5,TARA_072_SRF_0.22-3,TARA_072,,TARA_072,25.02619,18.83,0.000738407124321,164.993260559,0.00462504360119,0.0584789717523,0.0,55.0190862143,2.39869264609,111.491112368,28.8825887296,0.655875070596,0.193593383032,4.50203350195,0.555177734894
ERR598985,29.5,,0.008069,06/12/2010 16:37,640.0,ERS494006,-0.01,mesopelagic zone (ENVO:00000213),1.01,0.14,19.07,31.851193,17.1,0.05,108.240083,306.2,1.42,,NAO,3.08,35.165658,34.1,TARA_142_MES_0.22-3,TARA_142,,TARA_142,9.756257,2.92,1.11784818319,0.163624606585,0.0124861511401,0.000220786598377,0.000238202412013,23.2798725778,0.00507589463028,1.45121254765,8.40388618198,0.593222461702,0.0,0.036572459469,1.27773345201
ERR598986,43.2,,0.247378,24/03/2011 13:07,80.0,ERS494559,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.51,0.0,0.02,1.56535,-0.4,0.01,228.54515,204.1,0.16,,NAO,0.53,36.162887,35.8,TARA_151_DCM_0.22-3,TARA_151,,TARA_151,16.751066,4.25,0.935266810288,20.5016919112,0.0130742115694,0.00617748024101,0.0,24.4461966043,0.227770312315,18.1785316716,59.3848942291,1.5550841162,0.0242794300369,1.43030453801,1.33480854998
ERR598987,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.201835904535,2.35607196654,0.0101695547638,0.0,0.0,1.86238218376,0.0160897503785,2.42672612894,11.6840638538,0.627908952569,0.00151803433603,0.150242216855,0.43793185456
ERR598988,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,1.16548680894,21.116368958,0.0143101946656,0.0279308180718,0.0,50.8128202179,0.257176491075,4.94267126415,48.3053155036,0.782757803643,0.00542244538322,0.575141167759,5.77744415408
ERR598989,,,0.290611,05/11/2010 12:33,5.0,ERS493636,-0.04,surface water layer (ENVO:00002042),1.91,0.0,28.21,3.241307,29.8,0.08,195.126917,214.8,1.95,,NPO,13.93,33.884425,34.4,TARA_137_SRF_0.22-3,TARA_137,,TARA_137,26.4091,14.53,0.00103263550667,45.9056403972,0.00340032617371,0.0783004179477,0.0,29.9039140791,0.748587522554,23.4296148888,98.9332223035,2.00141594797,0.0501035873621,0.791754037199,1.53049647742
ERR598990,13.8,,0.272648,01/03/2012 11:55,30.0,ERS490085,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.25,0.68,,-1.2,0.05,206.43725,220.2,0.06,,IO,0.8,,36.4,TARA_065_DCM_0.22-3,TARA_065,,TARA_065,21.81495,0.0,0.127812971434,24.3993701395,0.0103603146237,0.0198238454749,0.0,69.781344505,0.360097180563,13.0221656198,75.4984864485,0.679479029181,0.00446930754857,0.206009504457,24.0124775489
ERR598991,40.2,,0.186697,26/07/2011 17:34,5.0,ERS488649,0.0,surface water layer (ENVO:00002042),,0.12,5.46,-0.927087,4.0,0.02,184.061167,186.2,0.57,,RS,2.19,38.646858,35.4,TARA_034_SRF_0.22-1.6,TARA_034,,TARA_034,27.59865,8.42,0.068233534746,179.672317428,0.00511283482229,0.0192202950206,0.0,100.300147139,0.425748820267,44.3287341122,107.400557893,1.80641041219,0.046859417332,0.763664102149,30.2418907376
ERR598992,34.1,,0.166512,14/09/2010 9:14,5.0,ERS492642,-0.25,surface water layer (ENVO:00002042),0.22,0.29,1.08,3.986359,,0.04,186.2407,231.7,0.23,,SPO,2.44,35.3662,35.7,TARA_122_SRF_0.22-3,TARA_122,,TARA_122,26.54413,31.83,0.00197844185698,27.2187248734,0.0164940221809,0.0193944737433,0.0,71.8672487476,0.142164087782,12.3039918262,52.0183607275,1.22137446289,0.0189740734846,1.4218315396,0.725615115895
ERR598993,51.7,,0.048898,13/05/2011 19:44,5.0,ERS488330,0.01,surface water layer (ENVO:00002042),2.22,0.02,35.3,,33.9,0.02,207.791417,2.5,2.58,,MS,36.3,37.89245,34.8,TARA_018_SRF_0.22-1.6,TARA_018,,TARA_018,21.4395,11.36,0.0983994959805,102.296502541,0.0127397874175,0.0196951666718,0.0,22.9196452883,0.176418417524,127.401953206,61.2321912714,0.643277582205,0.242020571326,2.74080773723,0.989943745548
ERR598994,22.0,,1.551493,02/11/2009 8:18,5.0,ERS490183,0.14,surface water layer (ENVO:00002042),,0.02,0.12,0.405607,,0.0,249.351417,207.8,0.03,,SAO,0.56,34.845292,37.9,TARA_067_SRF_0.22-3,TARA_067,,TARA_067,12.83445,7.67,0.449579025215,5.37863178676,0.00258888336349,0.00278435571146,0.0,1.86367182227,0.16759470487,0.899282133188,56.3137230734,0.926839711553,0.588427794874,5.32672595203,5.27951605361
ERR598995,,,0.276677,17/10/2010 11:01,115.0,ERS493340,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.7,0.0,12.08,0.732507,34.6,0.02,225.501338,192.2,0.94,,NPO,4.39,34.36909,34.4,TARA_132_DCM_0.22-3,TARA_132,,TARA_132,15.284298,3.53,0.113619219385,404.309050786,0.0124083183939,0.00214934200205,0.0,12.8702978097,0.138718827559,38.7426583268,21.6938849476,0.272723541844,0.00678400092704,1.5130706608,0.151090756814
ERR598996,37.3,,0.339591,12/03/2011 11:49,40.0,ERS494488,-0.07,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.02,1.210278,-1.5,0.04,230.132971,244.9,0.52,,NAO,0.09,36.240197,34.3,TARA_150_DCM_0.22-3,TARA_150,,TARA_150,17.663574,3.86,0.0639129080327,99.9306352807,0.0090639869936,0.0108490090914,0.0,28.0308979373,2.09590696968,77.6378441682,61.5727435107,0.906049798971,0.0584328262196,1.36315810555,4.68626457581
ERR598997,15.0,,0.28167,07/07/2010 4:56,5.0,ERS492145,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.0,1.210114,,0.08,198.635833,210.0,0.08,,SPO,1.77,33.3676,35.3,TARA_109_SRF_0.22-3,TARA_109,,TARA_109,27.617558,1.28,0.00181017246104,66.5414067845,0.0129958070811,0.113616570906,0.0,29.7171666345,0.458978578058,31.6169165764,84.1412707259,1.23441443179,0.0405134881876,0.761721990993,5.34467119182
ERR598998,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.19711882804,16.0168660962,0.131378416041,0.00592065303005,0.0,9.30728826469,0.0468126298286,6.68793907183,21.0660487362,0.536869731429,0.0,0.221429616662,0.628199266023
ERR598999,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.871254751572,8.53471201527,0.0324585002455,0.00036559804128,0.0,26.7899501186,0.0194744893603,5.80601355896,13.6597795593,0.341837526726,0.0014600907267,0.15199281092,0.803127961082
ERR599000,46.0,,0.0,15/03/2010 9:32,800.0,ERS490633,0.01,mesopelagic zone (ENVO:00000213),0.16,0.7,1.86,34.589515,1.2,0.07,192.1655,154.7,0.42,,SAO,1.63,34.369275,,TARA_076_MES_0.22-3,TARA_076,,TARA_076,4.749588,1.08,0.935859616066,0.529312375232,0.0864564418904,9.30934159429e-05,0.0,12.7701456811,0.00940791616122,1.30293218057,6.01592663946,0.397964909402,0.00130125674363,0.099439849886,0.75596663662
ERR599001,44.9,,,03/04/2011 18:10,25.0,ERS494628,-0.03,water layer with no specific feature,0.36,0.0,0.05,,-1.6,0.03,,200.5,0.2,,NAO,0.38,,36.4,TARA_152_MIX_0.22-3,TARA_152,,TARA_152,,61.78,0.485587942457,46.7117058662,0.00564898387495,0.00205212315099,0.0,11.666106042,0.416760731357,39.9809120604,65.7298778741,0.962819885476,0.0245867234873,2.29664051548,5.93483358257
ERR599002,32.3,,0.394226,11/12/2011 14:14,75.0,ERS489585,-0.11,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.83,12.9,0.244232,22.1,0.04,192.55925,77.0,1.11,,IO,8.07,34.910755,34.6,TARA_052_DCM_0.22-1.6,TARA_052,,TARA_052,24.89426,1.61,0.00150248986532,118.283189316,0.00750983365102,0.0165038429299,0.0,48.3466335694,1.20241239058,95.8173966468,57.7613488578,0.885908000263,0.0327284590767,1.49637784319,2.35105186131
ERR599003,43.1,,0.078,16/04/2011 16:09,5.0,ERS487899,-0.02,surface water layer (ENVO:00002042),0.34,0.03,23.9,,21.1,0.05,,0.7,2.68,,NAO,19.6,36.6324,34.8,TARA_004_SRF_0.22-1.6,TARA_004,,TARA_004,20.5251,8.97,0.00358495635131,91.8830002967,0.00116138365448,0.00125718584944,0.0,11.1412838418,0.0713163778153,115.289409941,74.6450146435,2.0703845916,0.0313801838573,1.38915223029,8.33313951242
ERR599004,,,0.002017,04/11/2010 10:24,450.0,ERS493822,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.0,0.02,36.886053,-0.4,0.08,0.78015,221.5,0.0,,NPO,0.48,34.608434,36.3,TARA_138_MES_0.22-3,TARA_138,,TARA_138,8.210557,14.53,0.297867898621,2.33173850577,0.0370128921201,0.0008444695024,0.0,4.03088443886,0.00268205250718,0.48965884843,5.14513337728,0.74823992041,0.0,0.0660008518597,0.223251541035
ERR599005,35.4,,0.0,20/01/2010 4:50,800.0,ERS490507,,mesopelagic zone (ENVO:00000213),0.67,0.02,0.03,38.448475,-0.9,0.0,143.1955,184.1,0.19,,SAO,3.91,34.472575,38.6,TARA_072_MES_0.22-3,TARA_072,,TARA_072,4.673875,0.0,0.347921084861,87.5447061971,0.00572832984856,0.0182634187044,0.0,32.6641404314,0.623631936077,79.0495576329,19.3216796396,1.16959249716,0.0474101593287,1.13500275279,0.834573557736
ERR599006,46.9,,0.053173,18/03/2010 4:41,5.0,ERS490659,0.33,surface water layer (ENVO:00002042),1.63,0.01,0.03,-0.385346,-1.4,0.03,221.47475,193.4,0.23,,SAO,1.44,36.32425,36.3,TARA_078_SRF_0.22-3,TARA_078,,TARA_078,19.854083,2.14,0.00310728508575,50.4282490987,0.00349390186667,0.00298911218299,0.0,6.40117195636,0.308452479449,143.51953751,52.3280796889,0.753674766208,0.0586348409099,0.669641923314,9.29911517425
ERR599007,29.2,,0.728939,29/06/2010 13:12,40.0,ERS492012,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.03,0.06,20.328327,0.8,0.33,103.916711,185.0,0.0,,SPO,2.51,34.900284,35.2,TARA_102_DCM_0.22-3,TARA_102,,TARA_102,19.566255,0.0,0.00367543588424,130.585759344,0.00574975984701,0.0319416467828,0.0,9.38917110814,0.434106000529,46.6516521849,96.2228648043,0.563374282876,0.502357357609,5.60268621718,1.9422643357
ERR599008,41.6,,0.010087,04/04/2010 9:05,790.0,ERS491110,-0.03,mesopelagic zone (ENVO:00000213),,0.15,1.39,38.821249,0.6,0.04,203.8394,132.8,0.34,,SO,3.2,34.67996,35.1,TARA_085_MES_0.22-3,TARA_085,,TARA_085,0.45883,7.06,1.03396539684,0.295887212339,0.0709630195713,0.000109280736309,0.0,12.3065960553,0.00870199111578,1.0928241899,6.52757048372,0.188646727734,0.0037096976987,0.169974890371,0.663781404788
ERR599009,47.6,,0.310844,30/03/2010 2:56,5.0,ERS490885,-0.16,surface water layer (ENVO:00002042),0.43,0.0,0.09,17.091069,-1.3,0.03,305.012167,187.4,0.14,,SAO,1.47,34.048642,36.0,TARA_082_SRF_0.22-3,TARA_082,,TARA_082,7.321517,21.64,0.00476114982007,0.409657970337,0.00487468908272,0.00109206026161,0.0,2.00968773004,0.00912065516184,2.76479387236,137.051989598,0.603139301977,0.0344547955936,1.17858443159,1.01989529228
ERR599010,47.7,,0.033622,16/03/2010 10:05,5.0,ERS490542,0.01,surface water layer (ENVO:00002042),0.16,0.69,23.43,0.030608,22.4,0.07,206.194333,2.4,2.64,,SAO,38.94,37.101367,36.0,TARA_076_SRF_0.22-3,TARA_076,,TARA_076,23.349542,1.08,0.00052138673907,29.3638849489,0.00726327945137,0.000602732716701,0.0,14.9512362271,0.140206749108,71.4081842941,17.4439256628,0.443998051119,0.0264785033307,1.64749928658,3.32446874139
ERR599011,,,0.020173,04/09/2011 18:04,5.0,ERS489043,0.01,surface water layer (ENVO:00002042),0.26,0.27,5.08,-1.343153,2.5,0.0,187.42925,179.9,0.54,,IO,2.67,36.024883,35.1,TARA_041_SRF_0.22-1.6,TARA_041,,TARA_041,29.089367,0.0,0.000726211591287,98.6615041987,0.0508560758462,0.166303671287,0.0,28.7953410192,0.853356613571,187.890248508,57.0048306553,1.2444752968,0.0699124004323,0.979515035877,4.88407763583
ERR599012,,,0.089746,09/01/2012 12:41,5.0,ERS489877,-3.49,surface water layer (ENVO:00002042),,0.02,0.05,-0.166794,-2.2,0.06,199.895917,194.3,0.0,,IO,1.22,35.324825,36.2,TARA_062_SRF_0.22-3,TARA_062,,TARA_062,25.080167,43.44,0.012742580214,210.769168947,0.0075469117108,0.135153189714,0.0,101.583691779,0.400803768465,125.393292982,72.0217176007,0.788413754368,0.0367455250959,0.554610555581,8.45694304856
